SrcDatabase-来源库,Title-题名,Author-作者,Organ-单位,Source-文献来源,Keyword-关键词,Summary-摘要,PubTime-发表时间,Year-年
CDFD2015,基于数据挖掘技术的证券投资决策研究,戴鹤忠,,北京科技大学,数据挖掘技术;;价值投资;;投资组合;;投资基金,"本文在分析证券投资相关理论和相关研究的基础上,运用数据挖掘技术,从个股选择决策、证券投资组合决策和证券投资基金投资三个方面对证券投资决策问题进行了研究,主要完成了以下几方面的工作： (1)把粗糙集理论运用到证券价值投资选股实践中,通过历史数据来确定各财务指标与证券收益率之间的内在关系度,并运用主客观综合权重来进行多属性投资决策,依据多属性决策结果进行证券投资的价值选股。实证研究结果证明了基于粗糙集理论的价值投资选股方法具有较好的准确性和科学性。 (2)充分考虑不同行业股票的差异,选取了五只来自不同行业的股票,并考虑了不同投资者对风险和收益的不同偏好程度,参照投资者效用函数构造新的投...",2014/11/15,2015
CJFD2005,数据挖掘算法研究与综述,邹志文;朱金伟,江苏大学计算机学院;江苏大学计算机学院 江苏镇江212013 ;江苏镇江212013,计算机工程与设计,数据挖掘;;分类算法;;关联分析;;分类分析;;聚类分析,"数据挖掘方法结合了机器学习、模式识别、统计学、数据库和人工智能等众多领域的知识,是解决从大量信息中获取有用知识、提供决策支持的有效途径,具有广泛的应用前景。以关联、分类、聚类归类,对当前数据挖掘的多种方法进行了研究,并指出其现存的问题。这些方法都有局限性,多方法融合、有机组合互补将成为数据挖掘的发展趋势。",2005/9/28,2005
cjfd2007,空间数据挖掘研究综述,胡彩平;秦小麟;,南京航空航天大学信息科学与技术学院;南京航空航天大学信息科学与技术学院 南京210016;南京210016,计算机科学,空间数据挖掘;;空间分类和预测;;空间聚类;;空间孤立点;;空间关联规则,"信息化的发展使得更多的空间数据被使用,因此获取空间知识也就越来越重要和有意义,并使得空间数据挖掘成为一个很有前途的研究领域。本文系统概括了空间分类和预测、空间聚类、空间孤立点和空间关联规则4类空间数据挖掘方法及其进展,最后探讨了空间数据挖掘的未来发展方向。",2007/5/25,2007
CJFD2007,数据挖掘在电力系统中的应用综述,陈星莺;张晓花;瞿峰;刘皓明;赵波;,河海大学电气工程学院;河海大学电气工程学院;河海大学电气工程学院;河海大学电气工程学院;河海大学电气工程学院 江苏南京210098;江苏南京210098;江苏南京210098;江苏南京210098;江苏南京210098,电力科学与技术学报,数据挖掘;;CRISP-DM模型;;电力系统,"电力系统各种数据现已呈现爆炸性增长态势,数据挖掘技术将会扮演越来越重要的角色.主要介绍数据挖掘技术及其相关的应用,以及数据挖掘的交叉产业标准(CRISP-DM)和主要方法.结合电力系统的自身特点,分析数据挖掘在电力系统当前的主要应用动态及应用前景.",2007/9/28,2007
CDFD2010,面向精准农业的空间数据挖掘技术研究与应用,陈桂芬,,吉林大学,玉米精准作业;;空间数据挖掘;;模糊聚类;;粗糙集;;决策树;;时间序列;;智能空间决策系统,"随着“3S”技术在农业领域的不断普及,农业数据增长迅速,农业已成为空间数据挖掘最富有机遇与挑战性的应用领域之一。本文是在实施国家“863”项目“玉米精准作业系统研究与应用”的过程中,基于土壤肥力数据库和玉米精准作业的要求,利用空间数据挖掘技术,提出了解决玉米精准施肥、土壤肥力评价、地力等级分类和产量预测等问题的新方法,研究成果已成功应用于玉米精准作业智能决策系统中。主要工作和创新点: 1.进行了基于空间模糊聚类算法的玉米精准施肥的研究。使用模糊聚类分析方法,建立土壤养分分类模型;利用八连通法进行空间聚类分析,并将模糊聚类结果应用于空间聚类。这种两阶段聚类方法优于传统的单阶...",2009/10/1,2009
CJFD2004,现代数据挖掘技术研究进展,梁协雄;雷汝焕;曹长修,重庆大学自动化学院;重庆大学自动化学院;重庆大学自动化学院 重庆 400030 ;重庆 400030 ;重庆 400030,重庆大学学报(自然科学版),知识发现;;数据挖掘;;数据仓库;;决策支持,"数据挖掘是一个多学科交叉融合而形成的新兴的学科。笔者介绍了数据挖掘的一些基本知识及有关概念,阐述了数据挖掘的一些基本方法(传统的统计学方法、神经网络、决策树、进化式程序设计、基于事例的推理方法、遗产算法、非线性回归方法),然后对当前数据挖掘在各种领域的应用进行了概括,并提出了一些难点(数据质量、信息可视化、极大数据库、信息分析员技能)和今后的研究方向。",2004/3/30,2004
CMFD2016,基于RFID的物流大数据资产管理及数据挖掘研究,刘传勇,,上海师范大学,移动设备;;RFID;;资产管理;;物流;;数据挖掘,"移动互联网的飞速发展,给资产管理技术提供了更多的机遇,如物联网、云计算和大数据技术的兴起。物流领域对RFID技术的广泛应用也使得该技术趋于成熟,大数据时代的到来也将物流业引入新的发展空间。虽然RFID技术已经在资产管理方面有很多应用,但其可移动性,便捷性仍有待改进。在物流配送领域,随着移动设备端所产生的越来越多的交易量,不断产生的巨量数据也需要越来越高效实用的数据处理方式,而在物流领域,物流大数据资产管理也成为优化物流管理和提高配送效率的新技术手段。本文提供的一种资产信息采集通道和数据挖掘分类算法解决方案。资产信息采集通道充分利用现有移动设备,通过OTG连线实现移动设备通过USB接口与RFID...",2015/4/1,2015
CMFD2016,基于数据挖掘的金融时间序列预测研究与应用,戴阳阳,,江南大学,数据挖掘;;金融时间序列;;聚类分析;;支持向量机,"获得1997年诺贝尔经济学奖的罗伯特·默顿(Robert Merton)认为,资金的时间价值、资产定价与风险管理构成了现代金融理论的基石,如何在不确定的环境下对资源进行跨期的最优配置是其最重要的问题。随着计算机软件的发展,各种软件和应用得到广泛的运用,并持续不断的融入各种商业、社会生产和生活等。金融是社会经济中极其重要的组成部分。对金融数据进行数据挖掘,就是在大量非稳态、非线性和高信噪比的不确定的金融数据中挖掘出有价值的信息。数据挖掘技术在金融领域的研究日渐兴起。虽然传统的数据挖掘技术在处理常见数据时表现尚可,但是处理非稳态、非线性和高信噪比的不稳定的金融时间序列时表现出一定的局限性。因此改进...",2015/6/1,2015
CMFD2016,数据挖掘技术在个性化网络教学平台中的应用研究,鲍素贞,,聊城大学,数据挖掘;;个性化推荐;;聚类分析;;大数据;;成绩分析,"“数据驱动学校,分析改变教育”的大数据时代已经来临,利用教育数据挖掘技术和学习分析技术,构建教育领域相关模型,探索教育变量之间的相关关系,为教育教学决策提供有效支持将成为未来教育的发展趋势。尤其,“大数据”的出现,将掀起人类教与学的又一次变革。传统的网络学习中产生大量的教学数据,而海量的数据资源并没有真正在教育实践中发挥其应有的作用,在传统的分析方式下,大多是简单的查询和统计,很少以学生为主体的学习方式的隐含影响因素做深层的分析。数据挖掘技术是指能从海量的信息中得到有用知识,用来辅助管理者制定一些战略决策,因此将数据挖掘技术应用到教学工作中,将具有更重要的实际意义和研究意义。本文主要工作如下:...",2015/4/1,2015
CMFD2016,基于数据挖掘技术的金融数据分析系统设计与实现,余春,,电子科技大学,互联网金融数据;;股票;;基金;;数据挖掘;;规则学习,"在Internet飞速发展的今天,人们逐步迈入了信息化的时代,在各个方面对数据信息获取的要求越来越高。互联网数据挖掘是指从互联网上有针对性、专业性、精确性的数据抓取,并按照一定规则和筛选标准对数据归类,形成数据库的一个过程。互联网金融数据挖掘系统就是为了让用户在面对海量、繁杂的互联网金融信息资源时,能实时、快速地抓取和处理金融数据。本文主要围绕Internet金融数据的挖掘和分析展开工作,提出一种基于数据挖掘技术的金融数据分析的系统模型。该模型建立在金融业务应用基础上,通过对指定金融网站的相关金融数据实时监视和提取,按照数据挖掘规则和筛选标准进行数据分析、挖掘、处理并存储,并以图形化的报表形式...",2014/3/25,2014
CDFD2016,地质环境数据仓库联机分析处理与数据挖掘研究,吴湘宁,,中国地质大学,地质环境;;数据仓库;;联机分析处理;;数据挖掘,"改革开放以来,我国经济得到快速发展,取得了举世瞩目的成就,然而,持续增长的工业化、农业现代化、城镇化进程也引发了地质灾害、地下水过度开采及污染、尾矿污染等一系列严重的地质环境问题,不但对人们的生活造成了越来越大的危害,而且也严重影响了我国经济长久发展的前景。因此,合理地利用各种自然和生态资源、对地质环境进行监控和防治、有效地减少和弥补社会经济的发展对地质环境的不利影响,是维持自然生态平衡、促进经济的可持续发展的一项重要工作。为此,我国构建了国家级、省级、地(市)级的三级地质环境监测与管理部门体系,投入了大量人力、物力,广泛开展地质环境调查工作,全面收集了基础的地质环境数据,建设了完善的地质环境...",2014/11/1,2014
CDFD2012,基于数据挖掘的成本管理方法研究,翟坤,,大连理工大学,数据挖掘;;成本管理;;模型与方法;;挖掘算法;;钢铁企业,"成本管理是管理领域的一个重要研究内容。目前的成本管理方法,大都是以财务管理方法角度,从解决策略上进行文字论述,以及采用基本的量化公式进行业务问题分析,缺少先进智能的定量化方法。同时,随着信息社会中数据的爆炸性增长,政府和企业等机构都积累了海量的成本数据资料。在知识经济新时代,如何将“数据的海洋”转变成“知识的金矿”,使得成本管理朝着数字化、智能化、知识化的方向发展,信息技术,尤其是数据挖掘技术的产生与发展为这一需求提供了强有力的支持。 针对数据挖掘与成本管理的融合问题,本文在分析国内外数据挖掘技术、成本管理理论和两者相结合方法的研究及其应用现状基础上,以东北特钢集团实践为背景,应用多学...",2011/11/1,2012
CDFD2013,隐私保护的数据挖掘算法研究,吴珏,,西南石油大学,隐私保护;;数据挖掘;;贝叶斯网络;;智能算法,"近年来,数据挖掘技术已经被广泛应用到金融、医学等领域。现在很多的信息都可以从网上以电子的形式得到,而且有越来越多的数据挖掘工具被开发出来,因此数据挖掘已经对隐私和数据安全造成一定的威胁。随着人们隐私保护意识的加强和相关法律法规的健全,数据挖掘中的隐私保护问题日益突出。研究保护隐私的方法,防止数据被误用,提出更多保护隐私和数据安全的解决方案已经成为数据挖掘中的一个研究重点。论文在对隐私保护分类挖掘进行分析的基础上,提出了使用贝叶斯网络对同构分布式数据库进行分类挖掘,并使用隐私保护策略对分布式数据库进行隐私保护。论文主要包含以下几方面内容。 论文第一章介绍了数据挖掘隐私保护研究背景和目的意...",2012/4/1,2012
CDFD2013,不确定数据中数据挖掘方法的研究,董俊,,燕山大学,数据挖掘;;数据流;;不确定数据;;频繁模式;;聚类;;网格,近年来，不确定性数据(Uncertain Data)得到了越来越广泛的重视。在许多实际领域，例如经济、金融、电信、物流等领域的应用中，普遍存在着数据的不确定性，且不确定性数据往往扮演着关键角色。不确定数据挖掘也成为数据挖掘领域中一个非常重要的研究课题。本文对现有的不确定数据挖掘算法进行了分析研究，从频繁模式挖掘和聚类分析两个角度提出了新的算法，以提高相应不确定数据挖掘的执行效率。 首先，针对基于树结构的不确定数据流频繁模式挖掘算法会存储大量的树结点信息，并且记录数据流的相关信息会导致海量信息存储这一问题，提出了基于压缩树和位向量表的不确定数据流频繁模式挖掘算法。将不确定数据流初始化为概...,2012/10/1,2012
CDFD2014,道路运输信息系统的数据挖掘方法研究与应用,郑晓峰,,华南理工大学,道路运输;;数据挖掘;;分类;;关联规则;;聚类,道路运输是我国综合运输最大的组成部分，道路运输信息系统对道路运输管理、服务和行业发展有着重要的意义。道路运输信息系统的数据挖掘是发现和利用道路运输数据内在知识，实现系统深层次应用的关键技术手段。本文从研究道路运输信息系统的模型架构等顶层设计和数据挖掘的需求出发，针对各种数据挖掘理论和方法的优势和不足，在关联规则方法、分类方法、综合优化分类方法、聚类方法等四个方面提出挖掘道路运输中各种知识的适用方法，并在实际应用系统中分别加以验证，最后在广东省道路运输信息系统中综合实现。主要的科研工作与取得的重要研究成果概括如下： 一、研究道路运输信息系统的模型架构和数据仓库设计等数据挖掘基础理论，提出...,2014/4/9,2014
CMFD2005,数据挖掘聚类算法研究,张昭涛,,西南交通大学,数据挖掘;聚类分析;群体智能:蚁群算法,"近年来,数据挖掘获得了快速发展,这是快速增长的数据量和日益贫乏的信息量之间矛盾运动的必然结果。国内主流的网站评比的未来十大热门技术中,数据挖掘占了一席,而且现今世界几大超级公司也早早地投入数据挖掘的研究,这其中包括IBM、MicroSoft等。数据挖掘技术集数理理论、专家系统、人工智能、神经网络、图形图象设计等多门学科于一身,其发展速度必将大大影响全球信息化的进程,对其进行系统、深入、全面、详尽地研究是信息化发展的客观需要。本文对数据挖掘技术,尤其是聚类分析进行了较为系统地分析和研究,提出了一些改进的算法,主要包括以下一些内容: 数据挖掘技术的概述。对数据挖掘技术的产...",2005/4/1,2005
CMFD2006,数据挖掘中关联规则算法研究及应用,张瑞雪,,哈尔滨工程大学,数据挖掘;关联规则;频繁项目集;支持度;置信度,关联规则是数据挖掘中一个重要的研究内容。典型的关联规则发现算法是由R.Agrawal等提出的Apriori算法。但是，在计算候选项目集的支持度时，Apriori算法是在每一个循环中都要扫描整个数据库，使得挖掘效率较低，必须设计更有效的算法。 本文研究了数据挖掘技术中的关联规则算法。对经典的Apriori算法作了全面的分析，指出了挖掘中的关键步骤并提出算法的不足；针对Apriori算法的不足，提出了一种高效的关联规则挖掘算法NEA，利用频繁项目集L_k、和候选项目集C_k中的结果对数据库进行筛选，减少候选项在数据库中查找的记录数，提高了整个算法的效率；针对数据库置信...,2006/4/15,2006
CMFD2015,数据挖掘在银行客户关系管理中的应用研究,秦秀洁,,华南理工大学,数据挖掘;;客户关系管理;;客户细分,银行客户关系管理在银行的管理经营过程中扮演者重要的角色，而数据挖掘作为客户关系管理中的重要技术，对银行客户关系管理的有效分析和实施起着决定性作用。目前对银行客户关系管理中数据挖掘技术的研究主要包括数据挖掘算法和数据挖掘流程，虽然多数的理论研究都利用数据挖掘算法来提炼出银行数据库中的潜在信息，但是这些算法在精准度和有效性等方面还有待改进，同样的，对数据挖掘实施流程的研究也仅限于传统的两种模型，没有更为科学的新方法的产生，本文将对这两方面的内容加以改进，提出数据挖掘改进算法和数据挖掘改进实施方法，并将其应用于银行客户关系管理中。 针对数据挖掘算法，本文选取了银行客户细分中最常见的聚类分析方法...,2014/6/16,2014
CMFD2013,数据挖掘算法及其应用研究,黄雯,,南京邮电大学,数据挖掘;;DBSCAN;;粗糙集;;BP神经网络;;短期电力负荷预测;;个性化推送,随着全球信息技术的迅速发展和互联网的快速普及，现代信息系统进入了大数据时代，人们日常工作和生活都面对着数据过量和信息爆炸的情况，迫切需要一种有效的技术手段帮助人们从这些海量数据中挖掘出真正需要的、有价值的知识，因此数据挖掘算法成为了研究热点。 本文以提高数据挖掘算法的时间效率和应用性为目的，进行了经典数据挖掘算法及其应用方面的研究。论文从课题的研究背景和意义展开，介绍了数据挖掘的相关概念、意义与基本技术；主要研究了基于密度的聚类算法DBSCAN、粗糙集属性约简算法和BP神经网络算法。 针对聚类，以减少算法执行时间为目的，通过对DBSCAN算法加以改进，设计了一种基于网格的快速密度聚...,2013/2/1,2013
