SrcDatabase-来源库,Title-题名,Author-作者,Organ-单位,Source-文献来源,Keyword-关键词,Summary-摘要,PubTime-发表时间,Year-年
CJFDTEMP,浅谈大数据技术在互联网金融中的应用,刘家成;,江西省崇仁县第一中学高中部;,经济研究导刊,互联网金融;;大数据技术;;技术应用;;金融业,"21世纪是一个信息时代,互联网得到高度普及,互联网与金融的融合孕育了互联网金融,而大数据时代的到来又给互联网金融带来了质的变化。互联网金融作为互联网时代金融的新形态,不仅仅是将传统金融业务与互联网相融合,更注重以""大数据技术""为代表的现代信息技术的应用,集中表现在风险管理、金融创新、资源优化、信息处理四个方面。鉴于此,针对大数据技术在互联网金融中的应用展开研究和分析,以期为互联网金融的持续发展创造更加有利的条件。",2016/9/25,2016
CJFDTEMP,融资租赁业务管理系统的设计与实现,马婷婷;李文俊;宋兴云;,中海网络科技股份有限公司;,上海船舶运输科学研究所学报,融资租赁;;业务系统;;内部收益率,"针对某大型集团下属租赁公司融资租赁业务的管理需求,提出基于模型—视图—控制器(Model-ViewController,MVC)模式的JavaEE多层体系结构。运用面向服务的体系结构(Service-Oriented Architecture,SOA)理念设计和建立具有可拓展、安全、高效、便于集成特性的融资租赁业务管理系统,帮助企业整合资源、严谨流程、规范业务、监控项目和灵活管理。该系统不仅能提高公司融资租赁业务的工作效率,还可实现对租赁业务的全面科学管控。",2016/9/30,2016
CJFDTEMP,不对称内存计算平台OLAP查询处理技术研究,张延松;张宇;周烜;王珊;,中国人民大学DEKE实验室;中国人民大学信息学院;中国人民大学中国调查与数据中心;国家卫星气象中心;,华东师范大学学报(自然科学版),内存计算;;不对称计算平台;;内存联机分析处理,"给出了一种面向当前和未来不对称内存计算平台的OLAP查询处理技术.不对称内存计算平台是指配置有不同计算类型的处理器、不同存储访问设备的计算机,因此需要对OLAP查询处理模型按不同的计算特点进行优化存储配置和实现算法设计,从而使OLAP查询处理的不同阶段更好地适应相应的存储与计算设备的硬件特点,提高硬件设备的利用率,更好地发挥硬件的性能.提出了3阶段OLAP计算模型,将传统基于迭代处理模型的OLAP查询处理过程分解为计算密集型和数据密集型负载,分别由功能完备的通用处理器和并行计算能力强大的协处理器分而治之地完成,并最小化不同存储与计算设备之间的数据传输代价.实验结果表明基于负载划分的3阶段OLA...",2016/9/29 13:38,2016
CJFDTEMP,高职教育的大数据多维教学创新,聂俊红;彭湘蓉;,湖南化工职业技术学院机电工程学院;,电脑迷,教育更新;教学知识;学习过程;教育教学方式;职业素质培养;教育信息技术;学习效果;学习自觉性;人才培养理念;个体特性;,"0引言""大数据""是一种信息化的数据库,和新技术、新产品具有本质的区别,是这个时代出现的一种现象,是一种运行模式,更是思维方式的大变革[1]。大数据需要职业教育更新观念,以一种前所未有的方式,进行海量数据分析,获得多维的教学参数,提高职业教育的产品和服务质量,形成巨大的创新能力。",2016/6/15,2016
CJFDTEMP,基于Spark计算框架的高铁振动数据经验模态分解,李明;李天瑞;陈志;杨燕;,西南交通大学信息科学与技术学院;,计算机工程与应用,振动信号;;经验模态分解;;Spark;;并行化,"高铁的安全问题越来越受到人们关注,通过安装在高铁上的传感器可以采集到列车运行过程中的振动信号。分析和处理采集到的振动信号,可以对列车运行过程中出现的故障进行诊断。经验模态分解(EMD)适用于将非线性非平稳的信号分解为若干个固有模态函数之和,它在信号分析和处理领域起着至关重要的作用。但列车在不断运行过程中采集的数据量非常大,信号处理的速度成为了瓶颈。因此,借助大数据处理框架Spark基于分布式的内存运算、弹性式分布式数据集等特点,提出了基于Spark的并行化EMD算法,并利用实际数据进行算法评测,通过Speedup、Sizeup、Scaleup三个指标对实验结果进行分析,得到该并行化方法在三个指...",2016/7/8 17:32,2016
CJFDTEMP,混合用户和项目协同过滤的电子商务个性化推荐算法,李清霞;魏文红;蔡昭权;,东莞理工学院城市学院计算机系;东莞理工学院计算机学院;惠州学院科研处;,中山大学学报(自然科学版),协同过滤;;电子商务;;个性化推荐;;聚类,"针对传统的协同过滤算法在电子商务系统中存在数据稀疏性和扩展性方面的问题,提出了一种混合用户和项目协同过滤的电子商务个性化推荐算法。该算法采用聚类技术,将基于用户协同过滤和基于项目的协同过滤结合起来进行双重聚类,结合基于用户协同过滤和基于项目协同过滤两方面的优点,从而获得更好的性能。实验表明,通过与其他推荐算法的比较,文中算法具有较高的推荐质量,更好的准确率和召回率。",2016/9/15,2016
CJFDTEMP,反洗钱计算机系统需改进,王怡靓;,中国农业大学;,中国金融,反洗钱工作;金融机构;反洗钱义务;资金交易;可疑交易;计算机系统;洗钱风险;人工分析;管理办法;信息技术;,"近年来,不管是金融机构还是反洗钱主管部门,都设计开发了反洗钱计算机系统用于反洗钱工作,利用现代信息技术,提升反洗钱有效性。建设现状我国金融机构履行反洗钱义务始于2003年中国人民银行发布《金融机构反洗钱规定》《人民币大额和可疑支付交易报告管理办法》《金融机构大额和可疑外汇资金交易报告管理办法》,商业银行开始履行反洗钱业务。此时,外币和人民币的反洗钱工作分离,大额",2016/9/16,2016
CJFDTEMP,融合多种特征的实体链接技术研究,陈玉博;何世柱;刘康;赵军;吕学强;,中国科学院自动化研究所模式识别国家重点实验室;北京信息科技大学网络文化与数字传播北京市重点实验室;,中文信息学报,实体消歧;;实体链接;;排序学习,"实体消歧是自然语言理解的重要研究内容,旨在解决文本信息中普遍存在的命名实体歧义问题,在信息抽取、知识工程和语义网络等领域有广泛的应用价值。实体链接是实体消歧的一种重要方法,该方法将具有歧义的实体指称项链接到给定的知识库中从而实现实体歧义的消除[1]。传统的实体链接方法主要利用上下文的词语匹配等表层特征,缺乏深层语义信息,针对这一问题,该文提出的实体链接方法利用了多种特征,从不同的维度捕获语义信息。为了更好地融合各个维度的特征,该文利用了基于排序学习框架的实体链接方法,与传统的方法相比,节省了人工对大量的模型参数选择和调节的工作,与基于分类的方法相比,能更好地利用到候选之间的关系信息。在TAC-...",2016/7/15,2016
CJFDTEMP,浅谈大数据在电力营销中的应用,杨玲;,国网郑州供电公司;,山东工业技术,大数据;;电力营销策略;;应用,"随着我国经济进入新常态以及分布式电源、智能电网、电动汽车、用户储能、需求响应和能源互联网等各种新生事物的不断涌现并得到快速发展,电力企业进入了全面深化的关键期,电力业务应用数据正以前所未有的速度增长。如何更好地利用大数据的优势来优化电力营销策略,构建合理的营销体系来迎合消费者的消费需求,也就成为各大供电企业亟待解决的问题。本文从大数据的概念入手,分析了大数据应用于电力营销的必要性、可行性,并就大数据应用于电力营销中的具体策略进行了探讨。",2016/9/15,2016
CJFDTEMP,依托信息技术的高校现代化教学支撑平台,宣华;郭大勇;罗念龙;,清华大学注册中心;清华大学计算机与信息管理中心;,清华大学学报(自然科学版)网络.预览,支撑平台;;现代化教学;;顶层设计,"为满足高校教育教学的要求,运用现代信息技术,构建教学支撑平台。该平台依据顶层设计、统一规划、统一数据标准、统一软件架构、分层次模块化的建设思路,克服了系统之间条块分割、缺乏信息的有效共享、缺乏应用系统的有效集成、缺少教学管理的统一界面、缺乏数据统计分析等问题。采用基于角色的访问控制(RBAC)权限管理机制,减小授权管理的复杂性,提高安全管理的效率和质量。同时引入Citrix解决方案,使管理工作不再受时间和空间的限制。功能测试、压力测试和用户测试表明,该平台为实现个性化培养、学术化管理和数字化服务提供了有力支持。",2008/10/10,2009
CJFDTEMP,基于半监督的中文关系类型发现,杨肖方;陈锦秀;张加臻;,厦门大学信息科学与技术学院;福建省仿脑智能系统重点实验室;,心智与计算,关系抽取;;半监督学习;;类型发现;;标签传播,"本文介绍了利用半监督学习方法自动发现标注语料中丢失的关系类型。针对候选关系样例,我们采用混合模型来表示,即利用关系类型的语言信息和结构化信息来表示一个关系样例。我们利用半监督学习算法Bootstrapping和标签传播算法标注语料中已存在关系类型的样例。对于剩下的关系样例,我们采用聚类的方法,得到的结果对应到标注语料中丢失的关系类型。本实验的实验数据是ACE2005中文语料,实验表明我们的模型取得了良好的效果。",2012/3/15,2012
CJFDTEMP,大数据时代信息安全的新特点与新要求论述,林海平;,国网福建省电力有限公司南平供电公司;,智能城市,大数据时代;;信息安全;;新特点,"在大数据时代来临的同时,由信息泄露引起的网络安全问题也逐渐引起了人们的关注。大数据时代下的信息安全从特点以及基本要求上与传统信息安全存在较大差异,而这种差异也使现阶段的信息安全面临着巨大的挑战。所以,只有对大数据时代下信息安全形成的新特点以及新要求进行研究探索,才能真正意义上的实现对数据信息的安全防护。",2016/9/25,2016
CJFDTEMP,基于决策树算法的公租房可支付性租金定价因子模型研究,林晓艳;赖芨宇;,福建工程学院管理学院;福建农林大学交通与土木工程学院;,西北工业大学学报(社会科学版),公租房;;租金;;决策树,"为研究我国公租房定价难题,通过对重庆、福州、厦门三大城市公租房抽样调查的第一手资料,利用决策树的现代数据挖崛技术,揭示公租房租金可支付性的影响因子及其对租金可支付性的影响路径和交互作用。研究表明,多数的被调查者可以接受当前的租金水平,甚至认为当前租金偏低;收入、医疗条件、物业管理、月生活费、家庭结构、绿化卫生六个变量因子对租金的可支付性有显著影响,其中收入水平是最主要的影响因子,其它因子因收入水平的高低,而产生的影响程度和交互性不同,形成11条路径分类规则,抽取6项主要特征。基于以上的研究结果,提出公租房定价和建设的相关政策建议。",2016/9/15,2016
CJFDTEMP,基于种子节点选择的网络环境下多标签分类算法研究,吴信东;赵银凤;李磊;,合肥工业大学计算机与信息学院;佛蒙特大学计算机科学系;,电子学报,多标签分类;;网络;;种子节点;;推理;;社团,"多标签分类在基因分类,药物发现和文本分类等实际问题中有着广泛的应用.已存在的多标签分类算法,通常都是从网络中随机的选取节点作为训练集.然而,在分类算法执行的过程中,网络中不同节点所起的作用不同.在给定训练集数目的情况下,选择的训练集不同,分类精度也会不同.所以我们引入了种子节点的概念,标签分类从种子节点开始,经过不断推理,得到网络中其他所有节点的标签.本文提出了SHDA(Nodes Selection of High Degree from Each Affiliation)算法,即从网络的每个社团中,按比例的选取度数较大的节点,然后将其合并,处理后得到种子节点.真实数据集上的实验表明,将种子...",2016/9/15,2016
CJFDTEMP,一种极大中心间隔的核可能性C均值聚类算法,于晓瞳;狄岚;彭茜;,江南大学数字媒体学院;,计算机工程与应用,核可能性C均值;;边界模糊;;类间极大惩罚项,"传统核可能性C均值(KPCM)算法仅考虑类内的紧密性而忽略了类间的距离关系,在对边界模糊的数据进行聚类分析时,会引起因聚类中心距离小或重合引起的边界点误分问题。为解决上述问题,在核可能性C均值基础上引入高维特征空间中的类间极大惩罚项和调控因子λ,构造了全新的目标函数,称为极大中心间隔的核可能性C均值(MKPCM)聚类算法。该算法通过类间极大惩罚项使类间距离极大化,并利用调控因子λ合理控制类间距,较好地避免了类中心间距离小或重合的现象。通过大量的实验证明,算法对于边界模糊的数据聚类效果优于传统的聚类算法;在图像分割的实际应用中,算法也明显优于传统的聚类算法。",2015/6/16 13:45,2016
CJFDTEMP,基于奇异值分解的Slope One算法,林德军;孟祥武;,北京邮电大学智能通信软件与多媒体北京市重点实验室;北京邮电大学计算机学院;,新型工业化,计算机应用;;推荐系统;;奇异值分解;;Slope One,"Slope One算法是一种基于项目的协同过滤推荐算法,利用线性回归模型来预测评分。Slope One算法在数据稀疏的情况下推荐效果不好,而矩阵分解在抗稀疏性方面有很有效,因此本文引入奇异值分解方法改进Slope One算法。实验结果表明,该方法有效地解决了Slope One在数据的稀疏情况下推荐效果较差的问题,提高了推荐质量。",2012/11/20,2012
CJFDTEMP,图像语义提取与描述的研究现状及趋势,郭克华;段桂华;,中南大学信息科学与工程学院;,新型工业化,模式识别;;图像检索;;语义图像,"图像高层语义和低层视觉特征之间存在的鸿沟,是语义图像检索研究中遇到的一大难题。为了能保证图像语义提取的精度,同时避免降低提取的效率,学者们进行了大量的研究工作,主要集中在图像语义特征的提取、描述和匹配三个问题上进行研究,致力提出有效、完善的图像语义特征提取和描述方法,为语义图像检索提供新的交互式可视化框架。本文对语义图像检索的研究现状和趋势进行了综述和展望。",2012/9/20,2012
CJFDTEMP,基于连续密度隐马尔可夫模型的人体步态识别,王修晖;严珂;,中国计量大学信息工程学院;,模式识别与人工智能,步态识别;;隐马尔可夫模型;;生物特征;;视频监控,"人体步态识别作为一种远距离和非侵犯性的识别技术在视频监控等领域具有广泛的应用前景.基于此原因,文中提出基于连续密度隐马尔可夫模型(CD-HMM)的人体步态识别算法.首先,提出基于自然步态周期的特征提取算法,并在此基础上构造观测向量集.然后,使用从训练样本集中提取的步态向量集对CD-HMM进行参数估计.最后,提出基于Cox回归分析的渐进自适应算法对训练过的步态模型进行参数自适应和步态识别.实验表明,相比现有的其它步态识别算法,文中算法具有更高的识别率.",2016/8/15,2016
CJFDTEMP,集团型企业信息化水平评价工作机制的实践与创新,李媛姗;邓虎;,中国航空工业集团公司;北京航空航天大学;金航数码科技有限责任公司;,中国信息化,信息化水平评价;;工作机制创新;;利益相关者;;价值矩阵,"国内现有的信息化水平评价研究主要集中在制定评价指标体系方面,对于评价工作机制的研究尚有待深入。中航工业在多年实践经验的基础上,以提升利益相关者价值为导向,持续改进创新,形成了完善的集团型企业信息化水平评价工作机制,对集团公司的信息化管理和推进起到了重要作用。相关成果已在部分央企和军工集团得到了成功推广和应用。",2014/5/10,2014
CJFDTEMP,基于语义的微博短文本倾向性分析研究,马力;刘笑;宫玉龙;,西安邮电大学计算机学院;,计算机应用研究,微博;;情感倾向;;语义相似度;;支持向量机,"通过结合情感词库和微博语义特征,采用向量空间模型的方法表示微博文本,提出一种融合模式匹配和机器学习的微博文本倾向性分析方法。对分词之后的微博文本,先提取出情感关键词,再匹配分析出的几种模式抽取情感评价短句、情感短句和微博表情符号等其他情感特征共同组成情感特征序列,最后采用多步分类的支持向量机方法得到微博文本的情感倾向。通过实验与其他评测结果进行对比,表明该方法是有效的。",2015/11/25 10:24,2016
CJFDTEMP,T-SQL语言的用户文件识别与检索,王建;赵红霞;,运城职业技术学院;,现代工业经济和信息化,T-SQL语言;;程序设计;;文件检索,"T-SQL语言对数据库系统内部数据处理功能强大,以SQL Server 2008关系数据库系统为蓝本,通过对T-SQL语言的XML功能扩展挖掘,实现对文件资源管理器的用户文件识别与检索。",2016/10/10 14:04,2016
CJFDTEMP,基于协同办公的行政许可网上办事系统,沈建刚;朱永凯;,上海市防汛信息中心;,上海水务,协同办公;;行政许可;;网上办事;;信息系统;;流程化,"本文在分析了上海市水务信息化建设现状的基础上,阐述了基于协同办公的行政许可网上办事系统的必要性,并从系统总体架构出发,简要介绍了系统功能,并进行了效益分析。",2011/3/15,2011
CJFDTEMP,一种基于Hadoop的个性化推荐系统架构,张永霞;王洪波;程时端;,北京邮电大学网络与交换技术国家重点实验室;,新型工业化,计算机应用技术;;分布式计算;;海量数据;;个性化推荐;;Hadoop,"随着计算机技术的发展和互联网的快速普及,如何快速的从海量数据中获取用户想要的信息逐步成为用户关注的焦点之一。个性化推荐系统应运而生,通过获取用户在互联网上的日志信息,分析用户的喜爱偏好,从而为用户推荐其可能感兴趣的信息。然而,随着互联网的发展,互联网上充斥的用户日志信息越来越多,个性化推荐系统面临着存储空间的可扩展性与分析计算的效率等瓶颈问题,单纯依靠提升计算机存储空间和计算性能显然不能从根本上解决问题。本文针对该问题,以基于Hadoop分布式文件存储HDFS和分布式计算框架Map/Reduce的工具为基础,针对本文的应用场景对Mahout实现的推荐算法做了优化,实现了一种基于分布式计算框架H...",2012/8/20,2012
CJFDTEMP,基于基因表达数据双向聚类算法的研究,王志玲;王化琨;李晓松;谷芳;周影;马维军;,黑龙江大学数学科学学院;黑龙江大学计算机科学技术学院;,黑龙江大学自然科学学报,基因;;基因表达数据;;双向聚类;;验证指标,"基因组数据的聚类分析,可以从多个数据集中识别与特定的生物学表型相关联的基因。传统的聚类方法仅进行单向聚类,即仅对基因表达谱的特征(基因)或样本进行聚类,没有考虑基因与样本的关联性。针对基因表达数据提出了一种新的无监督双向聚类算法,同时对基因和样本进行聚类。对已提出的聚类性能评价指标进行了改进,利用改进的指标确定双向聚类算法最优的聚类个数。将该方法分别应用到乳腺癌和青少年类风湿性关节炎基因表达数据中,结果显示,与传统方法相比,本方法具有较好的聚类效果。",2016/8/25,2016
CJFDTEMP,知识问答类SNS中用户持续使用意愿影响因素的实证研究,赵宇翔;,南京理工大学经济管理学院;,图书馆杂志,知识问答类SNS;;持续使用意愿;;期望确认理论;;感知趣味性,"【目的】对知识问答类SNS用户的持续使用意愿进行实证研究,探索影响用户持续使用过程中的主要影响因子。【方法】以ECM-ISC模型作为参考框架并根据知识问答类SNS的特点引入感知趣味性、感知隐私风险、感知转换成本及主观规范四个影响因素,建立研究模型。通过发放调查问卷得到315份有效问卷,并在有效问卷数据的基础上利用SPSS17.0和AMOS17.0软件对模型中所含变量与假设进行验证。【结果】ECM-ISC模型对于知识问答类SNS有良好的适用性;感知趣味性对满意度具有显著正向影响;感知趣味性和主观规范对持续使用意愿具有显著正向影响;感知隐私风险对持续使用意愿具有显著负向影响;感知转换成本对持续使用...",2016/9/15,2016
CJFDTEMP,网络问答社区“Quora”与“知乎”的比较分析,沈波;赖园园;,江西财经大学信息管理学院;江西财经大学信息资源管理研究所;,管理学刊,网络问答社区;;知乎;;Quora,"网络问答社区突出人与信息的对接,充分汇聚群体力量解决问题,形成了一个庞大的知识库。在对网络问答社区概念进行界定和意义分析的基础之上,对Quora与知乎的相同点和不同点进行对比分析,并探讨二者产生差异的原因,发现Quora与知乎的发展环境和用户背景的不同是它们产生差异的主要原因。Quora与知乎的比较分析,对网络问答社区的发展策略有一定的参考意义。",2016/10/24 11:48,2016
CJFDTEMP,浅谈大数据环境下的隐私保护,谭鑫;,江苏智慧云港科技有限公司;,通讯世界,大数据;;云计算;;数据开放;;隐私保护,"现在已经进入互联网时代,人们选择将信息以数字形式储存起来,因此全球数据量呈现爆炸式增长,互联网上数据信息共享,媒体也出现数字化信息传播等方式,随之而来的就是隐私问题越来越受到人们的关注。本文简要介绍大数据,分析现在大数据环境下引发的隐私安全问题,并简要叙述几个相关改善措施。",2016/10/25,2016
CJFDTEMP,基于时间因子的Slope One协同过滤推荐算法,陆胜伟;唐振民;吕建勇;,南京理工大学计算机科学与工程学院;,信息技术,协同过滤;;数据稀疏性;;Slope One;;时间,"在个性化推荐系统使用的各种各样的技术中,协同过滤算法一直备受关注。然而在实际应用中,由于用户评价过的项目相对于总项目数可谓是冰山一角,数据的稀疏性严重影响了推荐系统的推荐质量。在加权Slope One算法的基础上提出一种改进算法,考虑了时间因子,从时间跨度和时间序列等角度重新评估已评分项目对未评分项目的评分权重。实验表明,算法在解决稀疏性的同时,拥有更高的准确率。",2016/10/25,2016
CJFDTEMP,新闻数据可视分析系统,肖剑楠;刘梦尘;刘世霞;,清华大学软件学院;,计算机辅助设计与图形学学报,新闻数据;;数据收集;;可视分析,"文中展示了一个具有创新性的新闻可视分析系统——VASNRU.该系统有机地结合了新闻数据收集与可视分析,旨在帮助用户更好地分析与理解新闻数据.该系统首先根据用户想要查询的内容,利用搜索引擎自动地收集一定数量的新闻数据;在此基础上,自动地对收集到的数据进行预处理,以便进一步进行分析.为了帮助用户更好地分析与理解数据,采用一个可视分析工具(Mutual Ranker)对处理好的数据进行可视分析,采用VASNRU收集并分析了2个真实的新闻数据集,结果验证了其能够方便、高效地收集与分析新闻数据.",2016/11/15,2016
CJFDTEMP,使用过滤与放大技术的微博数据监控分析系统,吴向阳;张利军;陈万烤;计忠平;俞俊;,杭州电子科技大学图形图像研究所;,计算机辅助设计与图形学学报,微博可视化;;可视分析;;支持向量机;;运动放大,"推特等微博已成为人们交流信息、发表观点的重要平台.针对微博数据海量、动态且复杂多样,导致从微博数据中实时获取有用信息具有一定的难度的问题,设计了一个交互的可视分析系统.系统首先基于关键词过滤和支持向量机分类动态地监控不断获取的微博数据;接着以热力图、统计图、词云等可视化方式呈现微博的过滤效果,以方便用户进行探索;最后借鉴视频运动放大技术对微博数据中的微小时变模式进行放大,能有效地发现数据中的微小特征.以推特数据为例进行实验的结果表明,该系统能动态地对微博数据进行有效分类,并能识别数据中的微小变化模式,帮助用户准确了解事件的发展.",2016/11/15,2016
