SrcDatabase-来源库,Title-题名,Author-作者,Organ-单位,Source-文献来源,Keyword-关键词,Summary-摘要,PubTime-发表时间,Year-年
CJFDTEMP,基于隐含语义分析的在线新闻话题发现方法,武高敏;张宇晨;韩京宇;,南京邮电大学计算机学院;东南大学计算机网络和信息集成教育部重点实验室;,计算机技术与发展,话题发现;;向量空间模型;;隐含语义分析;;文本聚类;;奇异值分解,"互联网的飞速发展和海量数据的不断增长,使得如何快速、有效地识别当前新闻热点信息成为迫切需求。在线新闻话题发现已成为当前研究热点。对于在线环境下的新闻文本特征表示,传统向量空间模型随着数据的增长向量维度不断增长,使得数据稀疏和同名异议问题愈加明显,导致文本相似度难以准确度量。使用基于特征加权的隐含语义分析将高维、稀疏的词-文档矩阵映射到隐藏的k维语义空间,充分挖掘词、文档之间的语义信息,以提高同主题文档间的语义相似度,克服在线环境下文本稀疏性和同名异议问题。此外,对于不断增长的大规模新闻数据,传统聚类算法存在时间复杂度过高或者输入依赖等问题,难以快速、有效地得到理想结果。基于新闻报道在时间上的顺...",2016/8/1 9:09,2016
CJFDTEMP,一种新型自动向量化编译算法,吕鹏伟;刘从新;沈绪榜;,西安微电子技术研究所;,武汉大学学报(理学版),SIMD指令;;编译技术;;自动向量化;;超字并行;;超字复用,"SIMD(single instruction multiple data)体系结构在高性能计算与嵌入式多媒体计算中扮演着重要的角色,对于SIMD指令的自动向量化编译技术是当前编译领域的研究热点.本文基于超字并行(super-word level parallelism,SLP)算法提出了一种新的自动向量化算法GSLP(global super-word level parallelism),该算法分为两部分:语句分组和语句调度.语句分组从全局出发分析超字复用信息,在语句分组的过程中,充分挖掘基本块的直接或者间接的超字复用信息,提高基本块内语句并行操作的机会;语句调度对基本块内的所有语句进行调...",2016/8/17 14:18,2016
CJFDTEMP,基于主题划分和链接划分的社团发现算法,欧阳骥;周宪政;卓晓燕;黄翰;,东莞理工学院计算机学院;华南理工大学软件学院;,计算机工程与应用,社会计算;;社团发现;;主题模型;;主题划分,"传统的社团发现算法利用链接关系对社团进行划分,不利于发现社团之间的非链接关系,从而影响划分精度。研究分析了节点蕴含的文本信息,挖掘了文本信息蕴含了节点的主题信息,根据这些主题信息判断社团在主题上的关系。研究设计了优化的潜在狄利克雷分配模型对社团进行主题划分,应用优化的模块度社团发现算法对社团进行链接划分,合并成为一个能对社团进行主题划分和链接划分的主题社团发现算法。此外,还针对主题社团设计了一种评估方法,并且使用多个数据集在主题社团发现的各个阶段对算法进行了实验验证。实验结果证明,基于主题检测的社团发现算法能够正确地对社团进行主题划分和链接划分。",2015/6/2 10:45,2016
CJFDTEMP,基于智慧城市体系下的生态环境大数据研究,王陆潇;,重庆市环境保护信息中心;,科技资讯,智慧城市;;生态环境;;大数据;;监管;;决策,"随着新的环境问题不断出现,公众的环境诉求不断提高,对环境监管部门的要求也越来越高,环境监管难度和压力日益增大。因此,环境管理部门需要借助大数据创新监管手段,全面提高环境监管能力,服务于智慧城市的建设,为全面实现提高环境质量、改善人居环境的目标提供有力支持。智慧城市建设应该是全面而综合的,社会对智慧城市本质及其核心特征的认识亟待深入和挖掘,规避在实践中架构设计和运营体制等方面的偏差,重视信息化基础设施的建设,加强信息资源的整合共享以及智能化辅助决策。",2016/10/19 10:23,2016
CJFDTEMP,基于特征集构建的计算机取证模型研究,王永宏;申永军;,兰州大学信息科学与工程学院;,科技资讯,计算机取证;;特征集模型;;皮尔森相似度算法,"计算机取证模型大致可以分为静态取证模型和动态取证模型两类。动态取证模型主要结合入侵检测技术,检测异常事件的发生,从而采集动态数据,对采集来的数据进行整理、归纳后并入证据库。静态取证技术是在事后取证,对涉事计算机设备进行分析处理,提取磁盘和移动存储设备的内容,对其进行分析归类,最后形成证据。该文主要结合事后静态取证技术提出一种基于证据文件特征集构建的取证模型,阐述了模型提出的目的和意义,分析了取证模型各模块的功能和实现方法,叙述了基于特征集构建的取证模型的取证步骤,最后介绍了皮尔森相似度算法在构建特征集模型中的应用。",2016/10/19 9:21,2016
CJFDTEMP,大数据时代对高校的影响,梁光华;,广州工商学院(三水校区)计算机科学与工程系;,科技文献信息管理,大数据;;分布式;;云计算;;搜集;;驾驭,"介绍了国内外大数据发展现状和大数据的涵义,探讨了大数据时代对高校的影响,并呼吁加强培养大数据专业人才,以推动时代的科技进步。",2016/9/15,2016
CJFDTEMP,从数据来源分析入手的图书馆大数据应用系统研究——以“重庆图书馆大数据分析试验系统”为例,严轩;钟静;,重庆图书馆;,四川图书馆学报,大数据;;国家文化科技提升计划项目;;图书馆大数据分析试验系统,"重庆图书馆开发大数据分析试验系统,没有国内行业案例可借鉴,主要基于其他行业既有的大数据实践经验,结合本馆的业务需要进行分析和建设。就目前重庆图书馆数据来源的实际情况,开发大数据应用系统,主要依靠现有信息系统的数据源,这些数据有的是结构化的,有的是半结构化或者非结构化的,通过对这些数据的累计、分析,摸出规律、得出结论,对内,指导本馆业务工作。对外,指引读者阅读方式,挖掘原有数据的使用价值。",2016/8/15,2016
CJFDTEMP,冠心病关键词在中医古文献中的分布研究,王宏生;朱丹;张明雪;李涵;张颖;,沈阳工业大学;辽宁中医药大学附属医院;沈阳市健康教育中心;辽宁中医药大学;,高技术通讯,冠心病;;中医古文献;;词频统计,"以700篇中医古文献为研究对象,采用Delphi开发环境对中医领域专家给出的1521个冠心病关键词进行了词频统计分析,分析出了中医冠心病及其合并病关键词在古文献中的分布情况,以及高频关键词和最相关文献。结果表明,中医专家提取的关键词具有代表性和系统性特点,所选书目具有文献学代表性,冠心病及其常见合并病关键词词典可为科学应用中医经典文献进行文本数据挖掘提供技术支持。",2014/11/15,2014
CJFDTEMP,多“源”异“构”培养大数据创新型人才,吴力波;,复旦大学大数据学院;,大数据,大数据;;人才培养;;学科交叉,"大数据科技与产业的迅猛发展对人才培养提出了巨大的挑战。数据科学家需要具备从巨量数据中挖掘商业价值的能力,因此要进行多学科交叉培养。从大数据人才培养目前进展和需求来探讨多""源""异""构""大数据创新型人才的培养。在人才培养中要打造核心知识体系,使未来的数据科学家能够具备持续创新的基础。大数据人才培养必须要有数据环境,要打通政府、企业与高校之间的数据壁垒,面向真实数据培养针对性的应用技能。大数据人才培养要打破学科壁垒,从人才培养方案设计到教学、实习、毕业、考核各个环节标准都要体现交叉特色。",2016/9/20,2016
CJFDTEMP,结合语义改进的K-means短文本聚类算法,邱云飞;赵彬;林明明;王伟;,辽宁工程技术大学软件学院;,计算机工程与应用,文本挖掘;;短文本聚类;;K-means算法;;最大频繁词集;;知网;;语义相似度,"针对短文本聚类存在的三个主要挑战,特征关键词的稀疏性、高维空间处理的复杂性和簇的可理解性,提出了一种结合语义改进的K-means短文本聚类算法。该算法通过词语集合表示短文本,缓解了短文本特征关键词的稀疏性问题;通过挖掘短文本集的最大频繁词集获取初始聚类中心,有效克服了K-means聚类算法对初始聚类中心敏感的缺点,解决了簇的理解性问题;通过结合TF-IDF值的语义相似度计算文档之间的相似度,避免了高维空间的运算。实验结果表明,从语义角度出发实现的短文本聚类算法优于传统的短文本聚类算法。",2015/6/24 11:29,2016
CJFDTEMP,基于功能基的专利信息挖掘与自动分类实验研究,刘龙繁;李彦;侯超异;李文强;,四川大学制造科学与工程学院;国家知识产权局专利局审查协作四川中心;,四川大学学报(工程科学版),创新设计;;功能基;;专利分类;;朴素贝叶斯;;半监督学习,"为了在产品创新设计过程为设计者提供跨领域的专利知识,提出一种以功能基为分类标准的中文专利文本分类方法。针对功能基类别多、专利文本训练集少的特点,从简化类别数量和增加数据集2个角度出发,采用多重二分类监督分类算法和基于EM算法的半监督分类算法,以朴素贝叶斯(NB)完全有监督算法为对照,采用正交实验,考察特征选择与数据集选择对分类准确度的影响,实现一级功能基分类准确率达到80%,基本符合应用要求。为基于功能基辅助产品创新设计专利知识库的构建,提供了相关的技术支持。",2016/9/9 11:14,2016
CJFDTEMP,一种自适应FTP服务器的增量文件下载算法,张志强;郑加林;王伟钧;苏长明;黎忠文;,成都大学信息科学与工程学院;成都大学模式识别与智能信息处理四川省高校重点实验室;,成都大学学报(自然科学版),FTP;;增量文件;;通用性;;自适应;;断点续传;;下载速率的优化,"FTP服务器是数据挖掘过程中重要的数据存储源.目前存在的文件下载策略在下载增量文件时有较多的局限性,具有无法自动判断增量文件以及文件重复下载等问题,从而使得增量文件下载效率较低.通过对文件下载算法的研究,提出并实现了一种新的自适应FTP服务器增量文件下载算法,进行了算法通用性、自适应网络环境的断点续传、下载速率的优化等方面的研究,并进行了算法的下载实验分析,完成了文件下载速率优化的比较.实验结果表明,新算法能够自动搜索FTP服务器增量文件,能自适应网络环境实现文件快速下载,在大数据量的FTP数据源中提高了增量文件的下载效率.",2016/9/30,2016
CJFDTEMP,基于SAS的web文本分类模型研究,向来生;孙威;刘希玉;,山东师范大学管理科学与工程学院;,山东师范大学学报(自然科学版),SAS;;文本分类;;改进TF-IDF;;朴素贝叶斯文本分类;;EM迭代,"通过建立模型对电商企业的客户查询信息进行文本分类分析,帮助企业掌握用户的消费习惯,同时帮助用户及时找到需要的商品.本文首先获取客户查询数据并对该文本数据进行预处理,利用改进的TF-IDF方法获得文本特征向量,最后结合朴素贝叶斯文本分类及半监督的EM迭代算法建立分类模型,并应用各种标准对模型进行评估,验证模型的有效性.多类别文本集选取文本特征时,关键词权值容易产生波动,本研究改进关键词权值计算公式来改善分类结果.实验结果表明分类器具有良好的分类效果.",2016/6/15,2016
CJFDTEMP,国防与军事大数据应用浅谈,周韧;屈波;,四川大学计算机学院;78098部队地爆教研室;,现代计算机(专业版),大数据;;军事,"随着大数据时代的到来,信息数据对现代战争的的影响越来越大,制信息权的争夺愈演愈烈,建立一个可靠、安全、高效的国防与军事大数据应用平台成为大势所趋。介绍国防和军事大数据的基本概念,说明大数据在国防和军事中应用的手段、作用以及意义,并针对应用中面临的比较普遍的问题进行分析,给出一些解决办法。",2016/9/5,2016
CJFDTEMP,大数据在国库统计分析中应用的思考,许万征;,中国人民银行哈尔滨中心支行;,黑龙江金融,国库;;大数据;;统计分析,"在互联网技术不断进步的同时,大数据应用得到了迅猛的发展。大数据作为一种新的战略资源,是在海量非结构化数据的分析挖掘基础上,抽茧剥丝,提炼出有价值的数据和信息,为各领域的决策提供参考。因此,国库统计分析工作要顺应社会的发展,通过对多种类型的大量数据采用新的处理模式,获得高效率和更多有价值的信息资源,从而更好地服务于中央银行货币政策的制定与执行,服务于宏观经济决策。本文着重介绍了目前国库统计分析工作现状及如何应用大数据方法开展统计分析工作,解决统计分析数据利用价值不高、时效性差的问题。",2016/8/30,2016
CJFDTEMP,基于Python的新浪微博数据爬虫程序设计,陈琳;任芳;,四川省气象台;陕西省气象服务中心;,信息系统工程,Python;;爬虫;;新浪微博;;雾霾,"为了快速地获取到海量微博中的数据,根据微博网页的特点,提出了一种基于Python爬虫程序设计方法。通过模拟登录新浪微博,实时抓取微博中指定用户的微博正文等内容;该工具利用关键词匹配技术,匹配符合规定条件的微博,并抓取相关内容;最后使用该工具对部分微博数据作了一个关于雾霾问题的分析。实验结果表明:本程序具有针对性强、数据采集速度快、易嵌入开发、简单等优点,为不善于编程的研究者提供了快速获取微博的方法,有利于对微博的后续数据挖掘研究。",2016/9/20,2016
CJFDTEMP,基于矩阵的关联规则增量更新及其改进算法,耿志强;张杨;韩永明;,北京化工大学信息科学与技术学院;北京化工大学智能过程系统工程教育部工程研究中心;,北京化工大学学报(自然科学版),fast updating pruning(FUP)算法;;关联规则;;增量更新;;Hadoop平台;;布尔矩阵,"为了解决大数据环境下如何高效地挖掘关联规则并进行增量更新,在原有的fast updating pruning(FUP)算法基础上,首先提出一种基于矩阵的关联规则增量更新方法(MFUP),该方法将数据集转化成布尔矩阵,减少对数据集的扫描次数以及数据集的存储量;然后将MFUP与Hadoop分布式计算框架结合,提出一种分布式环境下的新算法Cloud MFUP(CMFUP);最后通过设计实验进行对比分析。结果表明,在挖掘相同数据量的关联规则并进行增量更新时,MFUP算法相比FUP算法执行时间更少,且随着数据集的增加,其增速更慢;对比CMFUP与MRFUP算法表明,随着分布式环境下数据集的增加,前者较后...",2016/9/20,2016
CJFDTEMP,面向数据流的敏感规则k-匿名保护算法,张君维;杨静;张健沛;张乐君;,哈尔滨工程大学计算机科学与技术学院;,高技术通讯,K-匿名;;数据流;;关联规则;;敏感规则,"为了使攻击者通过降低阈值来发现被隐藏规则的概率小于1以,以此实现对敏感规则的二重保护,提出了一种面向数据流的敏感规则κ-匿名保护算法。该算法首先用时间滑动窗口技术来获取数据使用者最感兴趣的最新n个时刻到达的数据,然后通过追加交易的方式而并非修改交易项的方式来实现对敏感规则的κ-匿名,从而避免对数据流的二次访问以及被隐藏敏感规则的泄漏。同时采用素数编码的方法,用素数集代替原始项集参与运算,以提高算法的效率和降低算法的空间复杂度。实验结果表明,此算法可以在数据流环境下高效进行敏感规则的κ-匿名,并且能够保证挖掘结果的有用性。",2013/3/15,2013
CJFDTEMP,基于关联规则下计算机基本操作能力影响因素,尹建中;,河南省教育技术装备管理中心;,黑龙江科技信息,关联规则;;计算机基本操作能力;;影响因素,"随着现代科技的不断发展和进步,计算机技术的使用越发普及,直至今日,计算机及其应用技术已然成为了现代人们日常生活和工作中不可或缺的重要组成部分。而在当下的信息社会背景下,当代大学生是否具有熟练的计算机操作技能,特别是一些较为常运用到的办公自动化软件,已经成为的不可或缺的重要就业标准之一。本文以当下高校非计算机专业学生设立计算机应用基础课程为基础,检验的分析了关联规则挖据算法,并在此基础上将处理后的样本数据从Excel工作表中导入到SQL Server2008,使得数据挖掘库得以生成,对计算机基本操作能力的影响因素进行深入分析,希望能够为我国高校计算机教学效率的提升带来一定帮助。",2016/10/5,2016
CJFDTEMP,面向云计算的大数据知识服务情景化推荐解析,周苏亭;,滁州职业技术学院;,滁州职业技术学院学报,面向云计算;;大数据;;知识服务;;情景化推荐,"面向云计算的大数据知识服务情景化推荐是根据客户所处的地理位置、业务需求、日常阅读习惯等内容,展开的情景化挖掘,并从海量的数据信息中,攫取满足用户需求的知识信息的一种新型服务模式。本文就面向云计算的大数据知识服务情景化推荐展开探讨,并对其所面临的需求和问题进行阐述,旨在为相关技术人员提供参考,积极推动知识服务水平和知识服务质量的提升,实现知识服务产业的持续健康发展。",2016/9/15,2016
CJFDTEMP,基于过程挖掘的共享设计脉络提取方法,王克剑;刘继红;,北京航空航天大学机械工程及自动化学院;,计算机辅助设计与图形学学报,协同设计;;共享设计脉络;;设计理性;;过程挖掘,"针对目前协同设计的研究缺少快速形成有效设计共识的方法,导致难以发现协同认知规律及共识形成的认知机理的问题,提出一种基于过程挖掘的共享设计脉络提取方法来获得设计共识,以支持利用设计理性知识的知识融合型协同设计.首先从单个设计理性模型实例中提取设计脉络,并将其表达为Petri网模型;然后再应用改进α算法遍历各设计脉络,去除设计脉络中噪声对挖掘过程的影响,从而提取出共享设计脉络;最后将共享设计脉络转换为便于理解的共享设计理性模型.实例验证表明,该方法是有效的.",2016/11/15,2016
CJFDTEMP,集成IBeacon室内定位的文化旅游虚拟导览系统,吴小竹;陈崇成;刘先锋;李界光;方莉娜;,福州大学空间数据挖掘与信息共享教育部重点实验室;福州大学数学与计算机科学学院;福州林景行信息技术有限公司;,计算机工程,虚拟现实;;虚拟旅游;;室内定位;;IBeacon技术;;三维地理信息系统,"三维虚拟旅游系统通常以提供沉浸式游览体验为主要目的,不能提供关于旅程的信息服务,难以满足用户的个性化需求。为此,提出基于IBeacon低功耗蓝牙通信技术的室内定位方法,在室内文化游览设施中提供室内定位和自动导览功能。该方法基于RSSI测距原理和平面投影的三维空间定位技术,支持通过手机接收IBeacon蓝牙基站发射信号实现快速定位。结合IBeacon室内定位方法与在线三维虚拟旅游系统,形成虚实结合、线上线下一体化的文化旅游虚拟导览系统,为游客提供线上虚拟体验、线下实时定位和基于位置的信息服务。应用结果表明,该系统的室内定位速度较快且精度满足应用要求,可为游客提供良好的旅游体验。",2016/10/15,2016
CJFDTEMP,改进的频繁词集短文本特征扩展方法,马慧芳;曾宪桃;李晓红;朱志强;,西北师范大学计算机科学与工程学院;,计算机工程,词语权重;;信息增益;;频繁词集;;关联关系;;非负矩阵,"针对短文本结构短小、语义不足、难以建模的特点,提出一种利用改进频繁词集进行短文本特征扩展的方法。通过计算单词集的支持度和置信度,挖掘出具有共现关系和类别同向关系的频繁二元词集,并在挖掘出的频繁词集基础上定义关联关系对所选词集进一步扩充。同时,在TF-IDF的基础上引入词语信息增益表示词语在文本集合中的类别分布信息,以加强词语权重。由频繁词集通过改进后的词语权重构造出词语相似性矩阵,利用非负矩阵分解技术将其扩展至短文本特征空间,从而得到短文本模型。实验结果表明,该方法构造的短文本模型能显著提升短文本的聚类性能。",2016/10/15,2016
CJFDTEMP,在线社交网络用户分析研究综述,李春英;汤庸;贺超波;汤志康;黄泳航;,华南师范大学计算机科学学院;广东技术师范学院计算机网络中心;仲恺农业工程学院信息科学与技术学院;广东技术师范学院计算机科学学院;,华南师范大学学报(自然科学版),在线社交网络;;行为分析;;影响力分析;;偏好分析;;属性预测;;用户分类,"在对国内外在线社交网络用户分析相关研究归纳总结的基础上,综述了在线社交网络用户分析的最新进展,主要包括通过用户影响力和用户偏好进行用户行为分析、采用隐式和显式的分类方法对用户属性预测算法进行综述,简述了基于用户属性特征或(和)用户关系拓扑结构的用户分类研究进展,并分析了动态社交网络、并行算法及社交用户语义信息给在线社交网络用户分析所带来的机遇和挑战,对该研究方向上的发展趋势进行了展望.",2016/9/25,2016
CJFDTEMP,基于用户多页面浏览模式下的网络结构推荐系统的研究,朱立夫;刘向东;,长沙市芙蓉区人民检察院技术科;,智能计算机与应用,访问路径树形;;推荐系统;;网络结构,"针对用户普遍使用的多页面浏览器产生树型结构的浏览路径,Web日志中将会呈现非时序的日志记录。本文提出了一种新的自上而下的用户访问路径收集算法,进而得出的用户在一次会话中可能访问的复数目的页面,由此得出全局目的页面访问频度矩阵,此矩阵的数据作为实现基于网络结构的推荐系统的核心数据。",2016/10/28,2016
CJFDTEMP,交互式套牌车可视识别与分析,任水林;陶煜波;林海;,浙江大学CAD&CG国家重点实验室;,计算机辅助设计与图形学学报,套牌车识别;;可视查询;;轨迹数据,"交通卡口数据能够有效地用于识别套牌车行为,已有的方法通常基于规则查询套牌车记录,但较少提供规则的含义及其对查询结果的影响、套牌车行为模式的分析.为此提出一个基于交通卡口数据的交互式套牌车可视识别和分析系统.基于规则识别套牌车,设计可视查询与条件筛选,利用地图和时间线展示不同车型的时空分布,并分析套牌车主要出现的卡口和时间;通过设计Cir Flow图符和分布图展示单卡口和卡口对的统计信息,分析套牌车识别算法中的参数调整对识别结果的影响.最后,通过案例验证了系统的可用性.",2016/11/15,2016
CJFDTEMP,基于社会计算和深度学习的社交网络特定内容监控,操晓春;荆丽桦;王蕊;张锐;董振江;熊红凯;,中国科学院信息工程研究所信息安全国家重点实验室;中兴通讯股份有限公司;上海交通大学电子工程系;,计算机科学,社会计算;;社区发现;;深度学习;;图像识别;;社交网络,"社交网络极大地方便了人们的生活,加速了信息的共享,但同时也被用于不良和敏感信息的传播,内容安全问题亟待解决。针对此类问题,提出了一套基于社会计算和深度学习的社交网络特定内容监控体系,首先基于成对监督信息实现以内容为导向的半监督社区发现,找到所关心的特定人群;然后对所挖掘的特定人群进行实时监控并获取其发布的内容,对图像和视频进行实时自动内容识别;同时针对实网数据误报多的问题提出面向多负类的误判修正方法,以达到收集实时信息,净化网络环境,在一定程度上预防犯罪的目的。",2016/9/14 11:42,2016
CJFDTEMP,我国网络舆情信息挖掘研究综述,张军玲;,兰州财经大学信息工程学院;,情报科学,网络舆情;;信息挖掘;;监测系统,"近年来,我国网络舆情信息挖掘的研究取得了十分可喜的成绩。因此,回顾、梳理其相关研究成果,总结、提出未来研究需注意的问题就显得很有必要。利用文献研究法和比较研究法首先对目前我国网络舆情研究文献进行了全面的梳理,发现研究热点主要集中在舆情分析、舆情监测、舆情监控、舆情预警和舆情传播五个方面。其次概述了网络舆情信息挖掘所涉及的关键技术,然后对我国影响力较强、应用范围较广的七家网络舆情监测服务机构的产品从系统功能特点和系统应用情况的角度进行了对比分析。最后认为网络舆情监控体系有待完善和网络舆情信息采集技术有待改进是未来网络舆情的研究值得关注的两个问题。",2016/11/5,2016
CJFDTEMP,后勤资源保障实时数据管理系统的分析与设计,杨曦;巩青歌;,武警工程大学研究生管理大队;武警工程大学信息工程系指挥信息系统教研室;,电子世界,后勤资源保障;;数据管理系统;;实时数据仓库,"为更贴合部队实战同时更好地发挥后勤保障的作用,为实现日常保障数据的管理和实时数据的处理及存储,设计了实时数据管理系统的基本结构,对结构中数据获取部分、数据存储部分、数据支撑部分进行详细设计,其中数据存储部分对实时数据仓库进行研究,使系统可以实时处理资源数据,同时完成资源数据的部署,消除数据孤岛及数据冗余现象,实现后勤保障资源的综合管理。",2016/10/8,2016
