SrcDatabase-来源库,Title-题名,Author-作者,Organ-单位,Source-文献来源,Keyword-关键词,Summary-摘要,PubTime-发表时间,Year-年
CJFDTEMP,Photoshop软件在图像处理中的应用技巧研究,孔春丽;王应邦;,保山中医药高等专科学校网络中心;,电脑迷,图像处理;Photoshop软件;photoshop;技巧研究;专色通道;工作原理;图像质量;文件格式;平面设计;理论版;,"1 Photoshop软件图像处理的原理由于photoshop软件的图像处理功能非常强大,因此在图像处理时,越来越多的人选用该种软件。因为该软件能够十分完备地处理数据,所以对人们在工作中遇到无法满意的图像能够实现有效处理。并且因为photoshop软件在工作时,所遵循的工作原理都是以图像需要为依据来处理图像。比如,在对图像展开抠图处理时,比较简单的图像能够运用套索工具,使用该种工具时第一要将图片选中,第二在工",2016/6/15,2016
CJFDTEMP,办公自动化中的计算机技术应用,陈航;,肇庆市安全生产监督管理局宣传教育中心;,电脑迷,办公自动化;计算机技术应用;传统手工操作;企事业单位;信息处理系统;办公模式;办公系统;管理体系建设;数据处理软件;软件资源;,"1引言随着社会的进步和经济的飞速发展,越来越多的党政机关、企事业单位发现当前需要处理的业务信息量急剧增加,而原来传统手工操作的办公模式已经远远满足不了业务处理的需求。为了能够更好的适应当下社会的快速发展,结合目前快速发展的计算机技术和互联网技术,办公自动化应运而生,从而更好的提升了工作人员业务处理的效率和水平~([1])。",2016/6/15,2016
CJFDTEMP,研究分析物联网技术在智能电网中的应用,刘海妹;,湖南安全技术职业学院;,科技创新与应用,物联网技术;;智能电网;;应用,"目前,物联网技术被广泛应用于电网工作中,该技术将物联网与智能电网结合在一起,可为电网管理以及故障的检查工作提供指导。文章首先分析了物联网的技术和智能化的电网运行状况,然后提出在物联网的技术支持下,智能化电网工作在实践中的应用策略,期待可以为电网故障的检修工作带来有效指导。",2016/10/28,2016
CJFDTEMP,苹果iOS10上线防骚扰 腾讯获推荐,梁建平;,,计算机与网络,腾讯;iOS10;精品推荐;骚扰电话;用户推荐;Store;简单设置;识别数据库;安全防护;恶意行为;,"2016年9月14日,苹果发布iOS10正式版,iPhone5及以上、iPad 4及以上机型都可以升级到该系统,iOS10带来了数十项更新,其中包括骚扰电话拦截功能。无论是苹果官网iOS10系统展示页面,还是APP Store精品推荐区,都特别向用户推荐了腾讯手机管家应用,让不想接的电话可以拒而不接,免受骚扰,同时最大程度避免因电信诈骗产生的财产损失。",2016/9/26,2016
CJFDTEMP,篇章关系分析研究综述,严为绒;徐扬;朱珊珊;洪宇;姚建民;朱巧明;,苏州大学计算机科学与技术学院;,中文信息学报,篇章关系;;篇章修辞结构;;RSTDT;;PDTB;;CDTB,"篇章关系研究,旨在推断同一篇章内相邻或跨度在一定范围内的文本片段之间的语义连接关系。语义连接关系对篇章内容理解和结构分析都具有重要作用,成为目前篇章分析领域的重点研究内容。该文针对三个中英文篇章关系研究领域的语料库:基于修辞结构理论的篇章树库(Rhetorical Structure Theory Discourse Treebank,RSTDT)、宾州篇章树库(Penn Discourse Treebank,PDTB)和哈尔滨工业大学中文篇章关系语料库(HIT Chinese Discourse Treebank,HIT-CDTB),主要介绍篇章关系分析理论的语料资源与研究背景、标注与评测体...",2016/7/15,2016
CJFDTEMP,食品追溯信息系统建设初探,钱进;陈勇;盛维宁;,中国物品编码中心上海分中心;,中国自动识别技术,信息系统;追溯系统;可追溯性;信息管理技术;商品条码;管理模块;系统模块;模块功能;原料管理;系统测试;,"对食品追溯系统中的各类信息进行编码,是保证食品供应链上食品追溯单元可追溯性的前提和基础,也是食品追溯系统开发的关键。作为食品质量安全管理的重要手段,食品追溯信息系统是由欧盟为应对疯牛病(BSE)问题于1997年开始逐步建立起来的。按照欧盟《食品法》的规定,食品、饲料、供食品制造用的家畜,以及与食品、饲料制造相关的物品,其在生产、加工、流通的各个阶段必须确立这种可追溯系统。该系统利用现代化的信息管理技术给每件商品",2013/4/18,2013
CJFDTEMP,移动虚拟现实设备用于植物景观改造设计表达,武正阳;胡海辉;廉晶;孙莎;,东北农业大学园艺学院;,北方园艺,虚拟现实技术;;植物景观改造设计;;室内空间设计,"虚拟现实(virtual reality,简称VR)技术的应用范围极其广泛,已经成为各个领域学者们关注的重点。目前,在园林植物景观设计中VR技术的应用还是比较少的。在传统的设计中,经常会遇到一些问题,如由于选择植物的类型不当或种植形式不合理,而导致了许多年后植物群落出现拥挤或稀疏的状态,使整体植物群落看上去不尽人意。此时,需要从景观可持续发展角度对绿地植物群落进行改造设计。但为了避免植物群落可持续性改造设计中会出现植物生长成年后分布不合理的问题,现在详细了解VR技术的发展历史以及其应用现状的基础上,确定以基于VR技术的便携式智能移动设备与植物群落改造及室内空间设计相结合为主要切入点,对植物景观...",2016/9/30,2016
CJFDTEMP,农业物联网技术在设施蔬菜生产中的应用研究,尹丛丛;,山东管理学院;,无线互联科技,农业生产;;物联网技术;;设施蔬菜;;示范应用,"随着物联网技术的快速发展,农业物联网技术已经得到良好的应用实践环境,最终推动农业生产并为现代农业的发展提供基础条件。结合笔者自身工作经验,文章对农业物联网技术在设施蔬菜生产上的研究与示范应用作出探究,包括基础情况、示范成效与主要做法等,为物联网技术与现代农业发展得更好融合提供基础条件。",2016/9/25,2016
CJFDTEMP,贵州新建本科院校物联网专业应用型人才培养模式研究,崔忠伟;陈桃;吴恋;王桥;唐晓慧;左羽;,贵州师范学院数学与计算机科学学院;贵州师范学院贵州省高校工业物联网工程技术研究中心;贵州师范学院大学生互联网+创新创业训练中心;,物联网技术,新建本科院校;;物联网专业;;应用型人才;;培养模式,"针对贵州本科院校物联网专业应用型人才的培养问题,以培养贵州师范学院物联网工程专业人才为例,提出了满足社会需求的应用型人才培养模式,通过实践证明,该模式取得了良好的效果。",2016/9/20,2016
CJFDTEMP,HSV颜色空间下用演化超网络识别道路限速标志的研究,王进;任小龙;孙开伟;张韵轩;,计算智能重庆市重点实验室(重庆邮电大学);,高技术通讯,智能交通系统;;道路限速标志;;HSV颜色空间;;圆度检测;;演化超网络,"针对国内城市6类常见道路限速标志(20、30、40、50、60、80 km/h),提出了一种HSV颜色空间信息和圆度特征相结合的限速标志检测与特征提取方法,对经特征提取得到的7×5向量采用一种新颖的演化超网络模型进行分类。基于239张道路限速标志图像的实验的结果表明,上述标志检测方法可实现对限速标志的快速、准确检测:单张图像检测平均时间为26ms,对所有图像的检测率为90.38%。通过采用123个特征向量作为训练集对超网络进行训练,演化超网络对独立测试集中93个特征向量的平均识别率达到98.2%,在识别率上优于大多数传统识别方法 。",2013/7/15,2013
CJFDTEMP,面向社交网络的认证模型,周炜;牛连强;王斌;,青岛理工大学计算机工程学院;沈阳工业大学软件学院;,沈阳工业大学学报,社交网络;;身份认证;;认证模型;;社交凭证;;社交知识;;社交活动;;统一认证模型;;信息安全,"针对目前基于凭证的社交认证系统中社交凭证产生方式匮乏和应用场景单一以及基于知识的社交认证系统存在社交知识种类缺乏等问题,提出了应用短信、电话和数据连接等多种社交活动的基于凭证的社交认证模型及应用边特性和节点特性多种类型的基于知识的社交认证模型.结合传统认证方式提出一种多层次、多因子式的统一认证模型.结果表明,结合线上线下两种社交认证场景,该统一认证模型可以解决社交认证信息只能为特定系统使用的问题并且能为其他认证系统提供社交认证服务.",2016/9/7 16:10,2016
CJFDTEMP,小波核极限学习机在人脸识别中的应用,李张红;郑燕柳;田涵;杨瑞丽;,河南师范大学;,无线互联科技,极限学习机;;人脸识别;;特征提取;;主成分分析;;小波核极限学习机,"文章提出了一种基于小波核极限学习机(Wavelet Kernel Extreme Learning Machine,WK-ELM)的人脸识别算法。首先,使用2D盖博小波变换对人脸图片进行初步的人脸特征提取。为了从所有提取的特征中选择出与人脸识别相关的、必要的特征,使用主成分分析法(Principal Component Analysis,PCA)对经过初步处理后的图像再进行进一步处理,有效地降低了特征维数。然后使用小波核极限学习机对提取到的图像进行分类。实验证明,小波核极限学习机不仅识别性能高,而且训练速度也优于其他算法。",2016/9/25,2016
CJFDTEMP,核空间直觉模糊局部C-均值聚类分割算法研究,杜朵朵;吴成茂;,西安邮电大学电子工程学院;,计算机工程与应用,直觉模糊聚类;;核空间;;局部信息,"针对现有直觉模糊C-均值聚类仅适合呈团状数据的不足,采用非线性函数将数据样本从欧式空间映射至再生希尔伯特高维特征空间,得到核空间直觉模糊聚类算法;同时考虑相邻像素的相互影响,将邻域像素融入核空间直觉模糊聚类的最优化目标函数中,经数学推导便得到嵌入像素局部信息的核空间直觉模糊聚类分割算法。图像分割测试结果表明,核直觉模糊C-均值聚类分割法相比现有直觉模糊C-均值聚类分割法能获得更满意的分割效果;同时,嵌入局部信息的核直觉模糊C-均值聚类分割法表现出良好的抗噪鲁棒性。",2016/10/1,2016
CJFDTEMP,一“码”当先,本刊编辑部;,,中国自动识别技术,自动识别;异构系统;业界朋友;物联网;金蛇;跨系统;现有市场;可见性;全球共识;潜在价值;,"马年,让我们与业界朋友携手为物品编码事业与自动识别产业发展推波助澜,再谱辉煌乐章……金蛇远去,骏马昂首。大数据时代,我们又翻开了崭新的一页——一""码""当先,万""码""奔腾。一""码""当先是自动识别产业高速发展不可阻挡的趋势。数据时代,随着物联网应用不断深入,跨系统、跨平台、跨地域之间的信息交互、异构系统之间的协同和信息共享逐步增多,建立统一物联",2014/2/18,2014
CJFDTEMP,有序推进;任重道远——国家物联网基础标准工作组标识项目组技术研讨会在京召开,郑昱;,,中国自动识别技术,物联网;基础标准;编码中心;家电工业;中国标准化;市场增长率;标准化工作;标准化管理;家用电器研究;标准制定;,"随着我国物联网技术的研发和产业发展,2013年我国物联网市场规模将达到4896亿元,未来三年我国物联网市场增长率将保持在30%以上。2013年9月6日,中国物品编码中心(以下简称""编码中心"")在北京召开了""国家物联网基础标准工作组标识项目组技术研讨会"",来自全国公安、交通、林业、农业等多个行业领域代表,以及企业、高校、科研院所、行业协会等共35家单位、48名专家参加了本次会议。",2013/10/18,2013
CJFDTEMP,脚踏实地:为了更好的崛起,本刊编辑部;,,中国自动识别技术,自动识别;技术展览会;业界企业;标识技术;物联网;企业意识;生产要素;民族责任感;自主核心技术;一切从实际出发;,"在刚刚过去的第二十届国际自动识别及物联网技术展览会上,不仅展出了一年来自动识别技术产业内的新产品与新技术,同时,""中国自动识别设备制造商联盟""和""中国自动识别标识技术与应用联盟""正式成立,这是一次自动识别业界企业主动转型的尝试,也是推动自动识别技术产业有序健康发展的一次飞跃。大数据时代,数据日益成为重要的生产要素,社会处理信息的方式发生改变:大数据让越来越多的企业意识到数据是巨大的经济资产,如何有",2013/12/18,2013
CJFDTEMP,汉信码:中国完全自主知识产权的二维码,郑昱;,,中国自动识别技术,二维码;条码技术;自主知识产权;一维条码;几何空间;计算机应用;数据采集;码制;畸变校正;编码中心;,"自20世纪90年代以来,条码技术解决了计算机应用中数据采集的瓶颈,实现了信息的快速、准确获取和传输,在我国商品流通、国际贸易、信息化建设和经济发展中发挥了重要作用。随着现代信息管理需求的不断增加,迫切需要在条码有限的几何空间内表示更多的信息,以满足千变万化的信息表示的需要。二维码的出现,弥补了一维条码的不足,并逐渐显示出其技术的优势。",2013/8/18,2013
CJFDTEMP,基于强独特性二进制描述子的无人机目标识别算法,杜玉龙;李建增;张岩;范聪;,军械工程学院;,电子技术应用,无人机;;目标识别;;二进制特征描述;;采样模型;;高斯分布;;多尺度子图像,"针对基于传统特征描述子独特性低导致误匹配率高、图像匹配效果较差的问题,提出一种基于强独特性二进制描述子的无人机目标识别算法。算法首先通过对比BRISK和FREAK采样模型,确定了影响描述子性能的模型参数,然后通过理论建模选取参数最优值,最后根据人眼视网膜细胞的分布特性构建改进模型。在此基础上,结合图像灰度排序信息和高斯平滑获得多组子图像,将采样模型映射其中生成描述子,通过计算筛选得到其中具有强区分性和低相关性的特征描述子。对比实验表明基于本文算法不仅可以更好地克服无人机侦察图像中各种尺度、视角、旋转、光照和噪声等变换的影响,而且满足战场应用中实时性的要求。",2016/10/18 14:22,2016
CJFDTEMP,红细胞SEM图像的三维重构及形状特征提取,唐思源;白金牛;杨敏;,包头医学院计算机科学与技术系;,微型机与应用,红细胞形变;;特征提取;;PCA和LDA算法;;噪声,"临床经验及诊断中表明许多疾病都与红细胞形变有关。因此分析红细胞的形态特征可以辅助诊断病人的病情。运用模板匹配方法寻找12类形态变异的红细胞子图像的位置,应用PCA和LDA算法对12类产生形变的红细胞进行特征选择和提取,并针对噪声问题对算法进行了改进。通过实验数据对一些分类困难的形变细胞做进一步的数据对比及特征提取分类。实验表明,该算法及改进的方法能有效区分并提取出不同类型的红细胞,分类的准确率达到了92.7%。",2016/9/30 11:24,2016
CJFDTEMP,基于iOS系统的移动学习平台的研究与实现,徐晖;,杭州科技职业技术学院;,信息系统工程,碎片化应用;;移动学习系统;;iOS;;WebService;;JSON,"随着移动互联网的普及以及现代教育技术的不断发展,学生学习知识的方式也需要不断增加。除了传统的课堂教学和兴起的网络教育,还应该利用碎片化的阅读时间提供学习的机会。作者在此理论基础上研究并实现了一个基于i OS系统的移动学习平台。",2016/9/20,2016
CJFDTEMP,浅析基于电子政务的高校政府采购管理信息系统,赵暘;,广东食品药品职业学院;,广东职业技术教育与研究,高校政府采购;;管理信息系统;;电子商务;;电子政务,"目前政府采购已成为高校的一种重要经济活动,如何保证高校政府采购活动能够公开、公正和公平地进行是一项有待解决的问题。电子政务的发展,特别是电子政务信息系统开发中成熟的软构件技术,为构建高校政府采购管理信息系统提供了一种新思路。在分析高校政府采购管理体系和政府采购流程基础上,提出以电子商务与电子政务并行的思想来开发政府采购管理信息系统,并对系统的功能架构、关键技术及实施步骤加以阐述。",2011/4/20,2011
CJFDTEMP,智能投诉平台在通信业中应用,赵涵;侯志彦;,中国联合网络通信有限公司河北省分公司信息化事业部;,中国新通信,智能匹配;;客服投诉;;分析;;多元化,"为进一步提高电信公司全业务运营后客户投诉处理工作效率,引入一种基于信息的智能匹配技术,针对不同类别客户投诉问题设计不同的解决问题的思路,做到最快速的定位问题,在最短时间给出最佳解决问题的方案。本文主要介绍了系统设计思路、系统特点及使用情况。",2016/4/5,2016
CJFDTEMP,我国图书馆3D打印服务的要素与模式探析,崔丽媛;徐跃权;刘春丽;,中国医科大学图书馆;东北师范大学计算机科学与信息技术学院;,情报资料工作,3D打印;;制造空间;;图书馆;;创客空间,"文章采用案例调查及文献研究等方法,对国内29所图书馆开展的3D打印服务要素与模式进行分析,从3D打印服务的设备来源、培训及收费等方面归纳总结,提出我国图书馆可采取的三种3D打印服务模式:双赢模式、服务产学研及开辟新型科学交流模式,以期为相关研究与实践提供信息支持。",2016/9/25,2016
CJFDTEMP,基于语境信息的中文分词交叉歧义处理方法,尹倩;,安徽体育运动职业技术学院;,重庆工商大学学报(自然科学版),中文自动分词;;交叉歧义;;语义联系;;语境计算模型,"模拟人浏览句子按照语境寻找消歧证据的经验,计算歧义字段与其所在句子的语义相似度和相关度,据此作为语境计算模型,利用歧义字段与其所在句子的语境信息进行中文分词交叉歧义处理;与经典的基于统计方法相比,切分准确率有很大提高。",2016/10/25,2016
CJFDTEMP,三角网格模型特征线的局部采样追踪算法,莫建清;何汉武;李晋芳;,广东工业大学艺术设计学院;广东工业大学广东省CIMS重点实验室;,计算机辅助设计与图形学学报,特征线提取;;局部采样;;二面角;;顶点缺角;;法向张量投票,"针对现有的特征轮廓提取算法依赖全局采样,效率不高,难以实现复杂模型的实时轮廓提取的问题,提出一种局部采样追踪算法.该算法利用多判别指标去识别特征,充分挖掘相对二面角、顶点缺角和法向投票张量的优点,提高特征识别的可信度;特征的追踪建立在初始特征边集合的基础上,依据三角面-三角面的邻接关系,在追踪过程中动态、自适应地检测各类特征,拓展特征边,实现局部采样覆盖全局特征的目标;最后从角点出发追踪弱特征轮廓曲线,保证轮廓的完整性.通过CAD和数字医学领域的应用实例对文中算法进行验证,结果表明,该算法是可行、高效的.",2016/10/15,2016
CJFDTEMP,SPI软件安装图模块的二次开发及应用,洪志勇;周浩;刘博;,中冶焦耐工程技术有限公司;,中国仪器仪表,SPI;;仪表安装图;;二次开发;;焦化工程,"针对传统设计方式下,仪表安装图样式不一致、安装材料种类繁多,统计复杂,效率低下等问题,提出使用SPI软件完成仪表安装图设计的必要性,本文主要研究SPI安装图模块在焦化工程中二次开发的流程,并成功使用SPI生成仪表安装图、仪表安装材料统计表,显著提高了仪表设计的效率及质量。",2014/7/31,2014
CJFDTEMP,浅谈可执行文件格式发展历程,刘欣宜;,云南大学软件学院;,电子测试,软件安全;;可执行文件格式;;感染原理及预防,"文章针对软件安全基础的Windows可执行文件四个发展过程下的可执行文件格式展开研究性分析。引入可执行文件格式概念并简要介绍MZ、NE、LE、PE格式,选取DOS系统下的com格式和MZ格式以及另外的PE格式进行深入探讨,区分异同进行比较。同时谈及病毒感染概念,对其原理进行详尽解释。本文对于计算机基础知识和软件原理的巩固掌握以及软件安全领域的深入研究挖掘具有重大的参考价值和宏观指导意义。",2016/10/26 11:49,2016
CJFDTEMP,风云际会:从云计算到物联网的大时代,,民建高新区(滨江)基层委员会;,杭州科技,物联网;历史定位;科研机构;主干网;中国电信行业;数据传输能力;信息产业;小型设备;射频识别;后台支撑;,"云计算的兴起无疑是互联网发展史上最激动人心的事件之一。那么,云计算在互联网和信息社会的发展历程中究竟处于什么位置?云计算与3G、物联网是什么关系?云计算的发展方向是什么?云计算的历史定位回顾互联网的发展历史,展望互联网的未来,我们可以将互联网的历史划分为以下几个阶段。第一代互联网——1986年,美国国家科学基金会(NSF)资助建成了基于TCP/IP的主干网NSFNET,连接了主要的科研机构,第一代互联网由此诞生。这个阶段只",2016/8/15,2016
CJFDTEMP,基于评价修饰分布差的评论文本倾向性识别方法,冯旭鹏;马震;谢波;刘利军;黄青松;,昆明理工大学教育技术与网络中心;昆明理工大学信息工程与自动化学院;云南省计算机技术应用重点实验室;,计算机工程,文本倾向识别;;评价对象;;修饰关系;;分布差异;;领域适应,"针对文本倾向性分类时因情感指向不明导致的修饰词极性误判和隐藏观点遗漏等问题,提出基于评价修饰分布差的倾向识别方法。建立修饰关系二部图和修饰分布向量,计算评价对象在正、负训练语料中被修饰词用于修饰的分布差异,提取修饰分布差异明显的特征,并将正、负修饰差异信息融入特征值的计算中。实验结果表明,相比抽取带有主观情感词作为特征进行支持向量机二类分类的倾向性识别方法,所提方法的分类准确率和召回率分别提高约4.6%和5.6%,可有效改善评论文本倾向性识别的效果。在面对跨领域情况时,分类准确率和召回率的降低幅度比抽取带有主观情感词作为特征进行支持向量机的二类分类减少约6.6%和6.4%,具有一定的领域适应性...",2016/10/15,2016
