SrcDatabase-来源库,Title-题名,Author-作者,Organ-单位,Source-文献来源,Keyword-关键词,Summary-摘要,PubTime-发表时间,Year-年
CJFD2015,基于聚类权重调度的大数据采样技术,耿德志;,晋中学院信息技术与工程学院;,世界有色金属,大数据;;采样;;数据聚类;;权重调度,"通过大数据优化采样提高对大数据的分析和调度能力。传统方法中对大数据的采样技术采用奈奎斯特采样定律,当大数据的特征信息出现非线性特性时,采样精度不高。提出一种基于聚类权重调度的大数据采样技术,进行大数据的分布式数据结构分析和时间序列模型构建,采用模糊C均值聚类方法进行大数据的聚类权重调度算法设计,以此为基础实现大数据的特征提取和特征采样。仿真实验结果表明,采用该方法进行大数据的信息采样,能有效提高采样精度,在大数据挖掘和特征提取方面具有重要意义。",2015/12/21 15:54,2015
CJFD2015,一种基于可变网格划分的离群点检测算法,马菲;朱昌杰;郑颖;邓杰;,淮北师范大学计算机科学与技术学院;江南大学物联网工程学院;,江南大学学报(自然科学版),局部离群因子;;离群点检测;;可变网格;;大规模数据集,"LOF(Local Outlier Factor)算法是常用的离群点检测算法,但是该算法在面对大规模数据集时往往需要高昂的时空开销,基于固定网格的离群点检测算法虽然在一定程度上可以解决该问题,但是它的执行效果易受到网格划分粒度的影响。对此提出一种基于可变网格划分的离群点检测算法。该算法首先根据数据点在空间的实际分布情况来动态构建与原始数据集分布大体一致的网格空间,然后删除网格中数据点数目超过设定阈值的网格中所有数据点,最后在剩余的数据点集上执行LOF算法。实验结果显示,相对于固定网格的离群点检测算法,所提算法的执行效率明显提高并且检测精确度亦有所提高。",2015/12/28,2015
CJFD2016,面向多源城市出行数据的可视化查询模型,汪飞;张繁;吴斐然;顾天瑜;高思远;赵烨;鲍虎军;,浙江大学CAD&CG国家重点实验室;湖南师范大学数学与计算机学院;浙江工业大学计算机科学与技术学院;肯塔基州立大学计算机学院;,计算机辅助设计与图形学学报,多源城市出行数据;;可视化查询;;查询模型;;可视分析,"多源城市出行数据为理解城市现象和享受城市生活带来了机遇.利用统计物理学和数据挖掘技术,人们在多源城市出行数据的研究上取得了很大进展,但是基于可视分析方法的研究甚少.为此,提出了一种可视化查询模型旨在解决应用可视分析方法研究多源城市出行数据时所面临的数据组织和可视表达上的挑战.查询模型从数据抽象,数据组织和管理,查询交互界面以及可视化分析等方面进行探讨,介绍了相关方法和技术.最后实现了查询模型的实例系统并通过典型案例证明了查询模型的有效性.",2016/1/15,2016
CJFD2015,大数据技术背景下流域水电站安全生产管理的创新与变革,王竹;,四川华电西溪河水电开发有限公司;,工业控制计算机,大数据;;水电站;;安全生产管理;;创新,"简要介绍了大数据相关理念和技术,并结合流域水电站安全生产管理存在的问题与困惑,综合阐述了大数据在生产企业中的创新应用,提出了企业实施大数据战略过程中应关注的措施和问题,运用新技术创新与变革传统流域水电站安全生产管理具有前瞻性。",2015/12/25,2015
CJFD2015,大数据时代高校云资源应用分析,潘晓萌;李冰;,河南职业技术学院;,电脑知识与技术,大数据;;云资源;;云计算;;应用,"随着信息技术的发展,各类数据信息资源呈现出爆炸性增长趋势,数据信息数量趋于增多,信息种类日益丰富多样,信息领域迎来了大数据时代。在这一总体背景下,高校教学及管理在信息数据的处理使用上也面临着新的发展契机。伴随着云计算的出现,在高校数据资源整合上,可以将大数据与云计算相结合,为教师教学,学生学习以及高校各项管理行为提供数据支撑。",2015/12/28 10:13,2015
CJFD2015,如何构建政府社会大数据服务系统,梁金如;,广东技术师范学院天河学院管理学院;,技术与市场,社会;;大数据;;服务;;系统,"通过对大数据特征与内涵的阐述,结合当今服务型政府建设与发展的特点和需要,指出大数据服务系统构建的重要性及两者之间的关系,分析了社会大数据系统所带来的数据管理、数据分析、数据应用等方面所面临的机遇与挑战,研究了服务型政府在政府社会大数据服务系统构建过程中应采取的策略和模式。如建设新的数据采集渠道、完善数据分析结果的反馈方式、数据结果的应用创新等。",2015/12/15,2015
CJFD2016,基于局部加权重构的化工过程数据恢复算法,郭金玉;袁堂明;李元;,沈阳化工大学信息工程学院;,计算机应用,数据挖掘;;缺失数据;;数据恢复;;k近邻规则;;局部加权重构;;化工过程,"针对化工过程数据中存在缺失数据的问题,在保持局部数据结构特征的基础上提出了基于局部加权重构的化工过程数据恢复算法。通过定位缺失的数据点并以符号Na N(Not a Number)标记,将缺失的数据集分为完备数据集和不完备数据集。不完备的数据集按照完整性的大小依次找到它们在完备数据集中相应的k个近邻,根据误差平方和最小的原则,求出k个近邻相应的权值,用k个近邻及相应的权值重构出缺失的数据点。将该算法应用在不同缺失率下的两种化工过程数据中并与望最大化主成分分析(EM-PCA)法和平均值(MA)两种传统的数据恢复算法相比较,该算法的恢复数据误差最小,并且计算速度相比EM-PCA算法平均提高了2倍。实...",2016/1/10,2016
CJFD2016,基于粗糙集与信息增益的情感特征选择方法,蒲国林;,四川文理学院计算机学院;,微电子学与计算机,情感分析;;特征选择;;粗糙集;;信息增益,"为了提高情感特征提取的准确率,为高性能情感分析打下坚实的基础,提出了一种融合粗糙集与信息增益的情感特征选择方法.该方法借助信息增益判据选出高相关性的特征子集,再通过粗糙集剔除高冗余性的特征,从而得到最优的特征子集.在多个数据集上的测试表明,该方法可将若干经典方法的准确率提高4~9个百分点,是一种优秀的特征选择方法,对提升情感分析的整体性能有明显意义.",2016/1/5,2016
CJFD2015,基于Hive数据仓库的在线阅读用户建模与聚类方法,程美玲;黎素珍;,公安部第三研究所信息网络安全公安部重点实验室;,电脑知识与技术,Hive;;数据仓库;;在线阅读;;用户模型;;用户聚类,"移动互联网的高速发展为在线阅读系统带来了海量的用户行为日志。针对日益巨大的TB甚至PB级用户行为日志数据,该文设计一种基于Hive数据仓库的用户模型及用户聚类方案。该方法能够准确的基于用户的阅读行为刻画用户的多维度、多尺度偏好特征,构建动态用户需求模型,并基于用户特征进行聚类,划分用户集,为个性化推荐、搜索或者广告投放等Web个性化应用提供服务。实验结果表明,该方法可以发挥集群存储和运算的优势,具有良好的性能和执行速度。",2015/12/30 9:26,2015
CJFD2016,基于位置签到数据的城市分层地标提取,王明;胡庆武;李清泉;秦龙焜;,武汉大学遥感信息工程学院;深圳大学空间信息智能感知与服务重点实验室;武汉大学测绘遥感信息工程国家重点实验室;,计算机学报,位置服务;;位置签到(Check-In);;地标;;POI;;显著度;;分层;;云计算,"为了及时准确地获取用于智慧位置服务的城市层次性空间知识,该文提出了一种依据签到属性显著度的差异从位置签到数据中提取城市分层地标的方法.首先,针对传统基于调查问卷的公众认知度计算方法存在的不足,该文从位置签到数据中的签到次数、签到用户数和用户影响因子3个方面入手讨论POI显著度的影响因素,进而提出了一种基于签到数据的POI显著度计算模型;然后,利用Voronoi图对POI空间作用范围进行分割并结合邻域分析与合并算法逐层迭代,形成了基于签到POI显著度与Voronoi图的分层地标提取算法;最后,以北京市的位置签到数据为例,进行了POI显著度计算与分时分层地标提取,通过与现有实体、网络地图资料的比对...",2014/12/19 0:07,2016
CJFD2015,大数据在酒店管理系统中的应用,杨慧慧;邓薇;陈冲;,东华理工大学软件学院;,科技广场,酒店管理系统;;大数据分析;;Tableau,"酒店管理行业的发展越来越依托于数据的分析,大数据的收集、清洗优化、挖掘及整合研究分析,给酒店的经营管理提供了巨大的帮助。本文采用Tableau作为分析工具,对酒店管理系统中的酒店预订模块、客户入住模块、客户结算模块中产生的数据进行大数据分析,准确的找出酒店经营存在的问题,使酒店管理决策者实现业务的提升。",2015/12/30,2015
CJFD2016,面向大数据应用的多层次混合式并行方法,黄磊;支小莉;郑圣安;,上海大学计算机工程与科学学院;上海交通大学计算机科学与工程系;,上海大学学报(自然科学版),"混合并行;;编程模型;;整体同步并行(bulk synchronous parallel,BSP);;MapReduce","基于很多大数据应用存在对数据进行多种并行处理的需求,提出两层混合式并行方法,即执行单元的混合并行和计算模型的混合并行.通过在同一个计算节点上执行单元的混合并行,充分挖掘基础设施的计算能力,从而提高数据处理性能;采用在同一个执行引擎中集成多个计算模型的并行方法,以适合应用多样异质处理模式.不同的混合并行方法可以契合不同的数据和计算特点,以满足不同的并行目标.介绍了混合式并行方法的基本思想,并以前期开发的并行编程模型BSPCloud为基础,阐述了进程和线程混合并行、BSP和Map Reduce混合并行的主要实现机制.",2016/2/26 13:37,2016
CJFD2016,语义视角下基于大数据分析的装备体系评估研究,李新明;李亢;,装备学院复杂电子系统仿真实验室;63626部队;,装备学院学报,装备体系评估;;大数据分析;;语义,"针对传统装备体系评估方法在复杂体系结构建模、解析评估方法设计、大型模拟仿真计算等方面存在的问题,尝试将大数据分析应用到装备体系评估中。从语义角度研究了基于大数据分析的装备体系评估,在设计评估框架的基础上,分析装备体系评估中的语义问题,提炼其中的关键技术,分析各关键技术路线;通过数据挖掘和知识发现等相关技术分析海量多源异构的装备数据,得出装备体系能力及能力的度量,为实现基于大数据分析的装备体系评估提供理论基础和技术框架。",2016/2/28,2016
CJFD2015,军事物联网的关键技术,宋航;李建成;张春华;吴建飞;,国防科技大学电子科学与工程学院;武警河南省总队郑州市支队;天津市晟芯志高物联科技有限公司;,国防科技,军事物联网;;传感网;;射频识别;;定位;;卫星通信,"军事物联网与物联网的关键技术既有交叉重叠又有侧重点。依据军事物联网的三层体系架构,其关键技术也相应分为三层结构:感知层关键技术、网络层关键技术、应用层关键技术。随着物联网不断地吸纳新的技术,拓展新的应用,其关键技术也会不断地发展和丰富。本文依据军事物联网现状,侧重于对军事领域的关键技术进行概括和总结。",2015/12/20,2015
CJFD2016,电力班组信息化负荷大数据分析系统研究及应用,梅沁;黄敏;徐甍;,国网无锡供电公司信通分公司;,电力信息与通信技术,大数据;;减负增效;;数据支撑;;决策辅助,"随着电网发展新阶段的到来,必须对班组业务进行梳理分析,通过班组减负打造一支卓越高效的队伍,企业才能获得长足的发展。文章介绍了大数据的主要特点和电力大数据的关键技术,阐述了如何通过对自动化采集的终端数据进行大数据分析的过程,并给出了在Hadoop平台下大数据分析系统实现的方法、过程及系统应用效果,最后指出通过研究班组信息化负荷可以为班组减负提供数据支撑,从而达到减负增效的目的。",2016/1/15,2016
CJFD2016,数据仓库技术在医院信息化建设方案实现中的应用价值,李韬;冯佳莉;张屹;于树新;,河北北方学院附属第一医院信息管理处;河北北方学院附属第一医院肾内科;,中国医药导报,数据仓库;;联机事务处理;;信息化建设;;数据挖掘,"目的探讨数据仓库技术在医院信息化建设方案中的应用价值。方法于实施基于数据仓库技术的医院信息化建设前(2013年全年)向河北北方学院附属第一医院(以下简称""我院"")门诊患者发放医院医疗服务满意度调查问卷,选取500份合格问卷作为对照组;实施基于数据仓库技术的医院信息化建设后(2014年全年),向我院门诊患者发放相同问卷,选取500份合格问卷作为研究组;比较两组对门诊服务的综合满意度、等待时间、诊疗时间、医护人员工作绩效情况。结果研究组总满意度显著高于对照组(38.20%比19.00%);研究组等待总时间显著短于对照组[(30.21±8.73)比(62.89±10.75)min];研究组实际诊疗总...",2016/2/5,2016
CJFD2016,基于中医三路脉象诊断机制的脉诊数字化系统研制,史伟;刘卫兰;王伟浩;,洛阳职业技术学院;,电脑编程技巧与维护,中医脉诊;;数字化系统;;三路脉象;;数据挖掘,"中医脉诊数字化系统包括数据采集装置、信号通信装置和数据分析设备等。硬件系统可以实现对寸关尺三路脉象信号的釆集、分析和处理;软件部分将脉象的位、数、形、势和脉图的各项特征参数作自动分析处理。同时结合中医望诊和问诊(以人机对话形式),采用数据挖掘的方法建立起病名与脉象之间、证型与脉象之间的关联性,综合中医八纲辩证的思路,为被测者提供健康状况的指导。",2016/2/18,2016
CJFD2015,C4.5算法在高职学校成绩分析中的应用,卜阳;,江苏省徐州医药高等职业学校;,佳木斯职业学院学报,数据挖掘;;决策树;;成绩分析;;C4.5算法,"本文采用C4.5算法构造决策树的方法,对学生的成绩进行分析并找出影响成绩的主要因素和规则,给教师调整教学环节提供参考,对学生管理工作提出意见,从而指导教育教学工作。",2015/12/15,2015
CJFD2015,云计算环境下的数据挖据算法研究,张一名;,山西林业职业技术学院;,信息化建设,云计算;;数据挖掘;;研究,"基于项目协同过滤推荐算法是云计算环境下的数据挖据算法,用于解决Amazon.com中千万级的用户和产品数据挖掘和推荐。并且在如此海量的数据规模下,将已有的平台迁往云平台己大势所趋。本章将介绍基于项目协同过滤算法的并行化实现和性能分析。",2015/12/15,2015
CJFD2016,大数据时代面临的信息安全机遇与挑战,林国勇;,广西民族大学相思湖学院计算机科学与工程系;,信息化建设,大数据时代;;信息安全;;机遇;;挑战,"大数据主要指的是无法在可承受的时间范围内用常规软件工具进行捕捉、管理和处理的数据集合。在2012年以后,大数据被越来越多的人所认识,人们用它来描述和定义在信息时代产生的海量数据,大数据时代的到来,使得人们的交流更加的密切,生活也更加的方便,但是在这一过程中,大数据时代面临着严重的信息安全挑战,大量用户的信息被盗取和泄漏,给人们的生活带来非常大的影响,因此需要人们在大数据时代准确把握住信息安全发展的机遇,积极应对信息安全发展中存在的挑战,用辩证的眼光看待大数据时代面临的信息安全机遇与挑战,使大数据技术能够更好的服务于人们的生产和生活。",2016/1/15,2016
CJFD2016,基于多标记学习的汽车评论文本多性能识别,张晶;李德玉;王素格;,山西大学计算机与信息技术学院;,计算机工程与科学,多标记学习;;文本处理;;汽车评论;;多方面识别,"针对汽车产品评论文本中出现的多方面性能,提出一种基于多标记学习的汽车评论文本多方面性能识别方法。首先,结合文本挖掘方法,利用多标记文本特征选择方法选取特征,将非结构化的文本转化为结构化的多标记数据集。在此基础上,使用四种多标记分类方法,对待识别的评论文档标注一个或多个方面标记。最后,以八种多标记评价指标评估方面识别的性能。在新浪汽车评论语料上的实验表明,方面识别的子集准确率达到了95%,验证了方法的可行性。",2016/1/15,2016
CJFD2016,结合Total-Bregman距离的模糊聚类算法,超木日力格;于剑;朱杰;,北京交通大学计算机与信息技术学院交通数据分析与挖掘北京市重点实验室;中央司法警官学院信息管理系;,计算机科学与探索,聚类算法;;模糊聚类;;Total-Bregman距离,"模糊C均值(fuzzy C-means,FCM)聚类算法是一种常用的基于目标函数最小化的聚类算法。目前已经提出了相当数量的聚类算法是对模糊C均值聚类算法的改进,例如AFCM算法、GK算法等。对最近发表的基于Bregman距离的模糊聚类算法进行了改进,通过在FCM模糊聚类框架中引入Total-Bregman距离提升了聚类算法的聚类性能。同时对基于Total-Bregman距离的模糊聚类算法的收敛性质进行了理论分析。实验部分对来自UCI数据库的几个数据集进行了聚类,证明了算法的有效性和收敛性。",2015/8/12 16:36,2016
CJFD2016,基于负载均衡和冗余剪枝的并行FP-Growth算法,刘祥哲;刘培玉;任敏;伊静;高钊;,山东师范大学信息科学与工程学院;山东省分布式计算机软件新技术重点实验室;山东财经大学数学与数量经济学院;山东建筑大学计算机科学与技术学院;,数据采集与处理,关联规则;;MapReduce;;冗余剪枝;;FP-Growth算法,"针对现有的并行FP-Growth算法在数据并行分组时存在数据冗余和负载不均的问题,提出了基于负载估算和冗余剪枝的优化算法。首先,在采用高频策略分组时,引入节点任务估算方法,把每个分组中最大模式树的最长路径和支持度作为该分组的估计值,将估计值远大于其他节点的分组进行分割,平均到其他分组中,并且对不同分组中重复的列表元素进行截断,去除冗余数据。实验表明,本文提出的算法能够有效防止并行化的数据倾斜,减少数据冗余,在时间和空间复杂度上要低于以前的并行化FP-Growth算法。",2016/1/15,2016
CJFD2015,基于十字链表的Separate算法研究,陈平;王利钢;,南京信息职业技术学院信息服务学院;,信息化研究,关联规则;;十字链表;;项约束;;频繁项目集,"生成频繁项集是约束关联规则挖掘中最耗时的一步。为提高挖掘的效率,文章提出一种基于十字链表的经典的约束算法(Separate)改进算法(SABCL)。该算法结合Separate算法和十字链表存储的优势,先根据约束条件过滤数据库并产生频繁项目,再利用十字链表存储频繁项目信息,通过遍历十字链表生成满足约束条件的频繁项集,从而避免重复扫描数据库,提高了挖掘效率。在美国蘑菇(mushroom)、象棋(chess)数据集上,对SABCL、Separate算法进行了实验对比,实验结果表明,在相同的条件下,SABCL算法能够快速地生成所有的频繁项集,时间性能优于Separate算法。",2015/10/20,2015
CJFD2015,引入多源数据相位谱补偿的数据库索引算法,王小琼;王艳淑;,郑州财经学院信息工程学院;,科技通报,数据库;;相位谱补偿;;索引,"对层次网络数据库的敏感信息快速索引是提高数据库访问技术的基础,传统方法采用矢量模型特征聚类算法进行数据库敏感信息特征提取和索引,当数据库中的信息呈现多源化状态时,数据库索引精度不高。提出一种基于多源数据相位谱补偿的数据库索引算法。构建多源数据库模型,进行数据库访问信道分配设计,分析多源数据的相位谱特征,进行相位谱补偿实现数据库索引算法优化,仿真结果表明,采用该算法对含有多源信息特征的数据库进行信息检索和访问,信息匹配准确度较高,特征提取准确,提高数据库访问性能。",2015/12/31,2015
CJFD2016,单飞行事件噪声关联规则挖掘及信念网络表示,徐涛;杨婷婷;谢继文;,中国民航大学计算机科学与技术学院;中国民航大学中国民航信息技术科研基地;,中国民航大学学报,单飞行事件噪声;;关联规则;;信念网络;;FP-Growth-Cube算法,"挖掘各种噪声影响因素与机场噪声之间的关联规则,能够为机场经营者制定有效的降噪措施提供科学依据。先将FP-Growth算法与数据立方体相结合,构造FP-Growth-Cube算法挖掘单飞行事件噪声与各噪声影响因素之间的关联规则,然后通过信念网络可视化表示关联规则。此方法不但直观、清晰,而且克服了关联规则不能表达不同规则之间联系的弱点,图形化地综合表示各因素对噪声的影响。最后,实验从降噪措施之一的机型选择角度,与权威噪声预测软件INM对比,验证了该方法的可行性和有效性。",2016/2/15,2016
CJFD2016,基于事件的证券市场状态变化规则挖掘,姜丽;,上海应用技术学院计算机科学与信息工程学院;,科技创新与应用,事件;;证券市场;;数据挖掘;;ID3算法,"文章在前期市场状态研究的基础上,重点研究了三类影响市场状态的事件,建立了事件模型,并采用改进的ID3数据挖掘算法,得到了一组市场状态在事件刺激下的转化规则。最后,文章对得到的规则进行了分析。",2016/3/28,2016
CJFD2016,基于规则置信度调整的知识挖掘及在烟草科技管理中的应用,王塑;张萍;周新;王乙民;,陕西省烟草公司西安市公司;,计算机应用与软件,知识挖掘;;规则置信度;;信息管理,"介绍信息管理领域中的一个热门研究主题——知识挖掘。知识挖掘旨在从结构化、半结构化的数据中挖掘信息。例如从电子文档、不完备的历史数据中搜索稳定的模式或模型,分析挖掘数据间的交互特征和规律,以辅助管理人员制定、调整规范与标准,构建专家库和知识库。提出知识挖掘的一种改进方法,通过动态规则置信度生成算法提高所获得规则的准确性与适应性,并结合烟草企业科技项目智能辅助管理中的实际应用进行了验证,取得了一定的成效。",2016/3/15,2016
CJFD2016,大数据融合研究:问题与挑战,孟小峰;杜治娟;,中国人民大学信息学院;,计算机研究与发展,大数据;;数据集成;;数据融合;;知识融合;;数据管理,"随着大规模数据的关联和交叉,数据特征和现实需求都发生了变化.以大规模、多源异构、跨领域、跨媒体、跨语言、动态演化、普适化为主要特征的数据发挥着更重要的作用,相应的数据存储、分析和理解也面临着重大挑战.当下亟待解决的问题是如何利用数据的关联、交叉和融合实现大数据的价值最大化.认为解决这一问题的关键在于数据的融合,所以提出了大数据融合的概念.首先以Web数据、科学数据和商业数据的融合作为案例分析了大数据融合的需求和必要性,并提出了大数据融合的新任务;然后,总结分析了现有融合技术;最后针对大数据融合问题可能面临的挑战和大数据融合带来的问题进行了分析.",2016/1/26 22:43,2016
CJFD2016,数据图像化与显示,蔡寅;,长江大学;,数字技术与应用,数据;;图像;;函数;;模糊聚类,"大数据背景下人们的虚拟网络关系行为与现实关系行为颇具共性兴趣领域,利用构建思维导图使用户对数据的抽象理解具象化,通过人机交互的主动感知,寻求用户主观兴趣模型,增加交互式可视化界面,同时对数据进行交互式聚类,采用对原始数据粗聚类和对数据子类细聚类的方式实现,从而动态地在用户自身所描绘的模糊信息内发现其共同感兴趣的领域,实现数据图像化与显示。该大数据人机交互思维导图平台提供的分析,为大数据分析与挖掘结果提供形象展示平台,从而更好地为科学研究和生产生活决策提供服务。",2016/3/15,2016
CJFD2016,面向RTF的OLE对象漏洞分析研究.,乐德广;章亮;龚声蓉;郑力新;吴少刚;,常熟理工学院计算机科学与工程学院;苏州大学计算机科学与技术学院;江苏中科梦兰电子科技有限公司;华侨大学工学院;,网络与信息安全学报,RTF文件;;软件安全;;OLE对象漏洞;;漏洞分析,"针对RTF文档在OLE对象解析过程中出现的安全漏洞问题,提出了一种基于数据块解析及特征数据构造的OLE对象漏洞分析方法。利用逆向技术分析OLE对象漏洞的触发条件,通过数据块解析定位OLE对象漏洞的触发点,并基于特征数据构造检测OLE对象漏洞。实验表明,该方法不但能正确检测出RTF的OLE对象漏洞,而且能精准定位漏洞触发点,为研究漏洞补丁提供有效依据。此外,与现有方法相比,该方法还具有更高的检测效果,从而有效防御各种面向RTF文档的OLE对象漏洞利用攻击。",2016/1/15,2016
